# LEMpy all scores file for replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Ground truth edge list:   
# Computed on:  2025-11-11 12:23:42 
 
model	pld	loss	norm_loss
Ophio5|3300=tf_rep(Ophio5|5850)	0.000389821	829.2612529113503	0.9016392443805578
Ophio5|6920=tf_rep(Ophio5|1479)	0.000389715	1052.2660071660446	1.0
Ophio5|6835=tf_act(Ophio5|8321)	0.000382531	560.8427341927332	0.9999999999998682
Ophio5|392=tf_act(Ophio5|3760)	0.000380022	918.0859699566186	0.99999999999931
Ophio5|1479=tf_rep(Ophio5|997)	0.00037406	731.5999893143495	1.0
Ophio5|6835=tf_rep(Ophio5|6835)	0.000365183	552.5487614840505	0.9852115892689708
Ophio5|5850=tf_rep(Ophio5|8604)	0.000346804	648.7153626846456	0.8109376417577439
Ophio5|8321=tf_rep(Ophio5|512)	0.000346469	684.474690577551	0.6469393009157561
Ophio5|392=tf_rep(Ophio5|2137)	0.000344785	886.2505621295304	0.9653241538706839
Ophio5|8584=tf_rep(Ophio5|8584)	0.000342894	549.6822619041828	0.8590546523784922
Ophio5|6920=tf_act(Ophio5|84)	0.000341416	1052.2660071660448	1.0000000000000002
Ophio5|6920=tf_rep(Ophio5|8321)	0.000341267	981.5703255764488	0.9328157698641307
Ophio5|6920=tf_act(Ophio5|4218)	0.000337842	1052.2660071660446	1.0
Ophio5|8321=tf_act(Ophio5|491)	0.000336149	883.8490491209468	0.8353803198638162
Ophio5|3300=tf_act(Ophio5|1479)	0.000334453	830.90793400518	0.9034296479378974
Ophio5|6920=tf_act(Ophio5|2056)	0.000332092	1052.266007166045	1.0000000000000004
Ophio5|3300=tf_act(Ophio5|6835)	0.00033178	831.3713429604568	0.9039335032655255
Ophio5|392=tf_rep(Ophio5|3760)	0.000326285	752.6906513882178	0.8198476787781265
Ophio5|6835=tf_rep(Ophio5|6920)	0.000320817	364.45178257804906	0.6498288385648541
Ophio5|2137=tf_act(Ophio5|8584)	0.000316629	688.243228748733	0.8405735521982018
Ophio5|1654=tf_rep(Ophio5|491)	0.000310285	844.4380014386511	0.9645892101849903
Ophio5|3300=tf_rep(Ophio5|392)	0.00030808	919.7262187513871	1.0000000000007694
Ophio5|3300=tf_rep(Ophio5|6920)	0.00030808	919.7262187512174	1.0000000000005849
Ophio5|3300=tf_rep(Ophio5|491)	0.00030808	919.726218751276	1.0000000000006484
Ophio5|84=tf_rep(Ophio5|2137)	0.000306643	487.8339331856793	0.6861696622880471
Ophio5|8604=tf_act(Ophio5|8604)	0.000298259	708.7065440499797	0.6560784452920911
Ophio5|8321=tf_act(Ophio5|392)	0.00028822	890.9487284430966	0.8420906652434562
Ophio5|2237=tf_act(Ophio5|491)	0.000259791	689.9944509085552	1.0000000000000002
Ophio5|6835=tf_rep(Ophio5|2237)	0.000255014	552.3656523357664	0.9848850999750556
Ophio5|6920=tf_act(Ophio5|512)	0.000254856	1052.2660071660446	1.0
Ophio5|84=tf_rep(Ophio5|5850)	0.00025352	593.1921077496376	0.8343626807354129
Ophio5|6920=tf_act(Ophio5|3760)	0.000249654	1052.2660071660446	1.0
Ophio5|756=tf_act(Ophio5|3760)	0.000242573	534.5901934696386	0.8412277367277281
Ophio5|6920=tf_act(Ophio5|3300)	0.000234281	1052.2660071660446	1.0
Ophio5|6920=tf_act(Ophio5|997)	0.000231513	1052.2660071660448	1.0000000000000002
Ophio5|2237=tf_act(Ophio5|8321)	0.000225709	689.9944509085549	0.9999999999999999
Ophio5|2237=tf_rep(Ophio5|8321)	0.000224549	689.9944509085548	0.9999999999999997
Ophio5|3300=tf_act(Ophio5|2137)	0.000221534	839.3927394016279	0.912655007858563
Ophio5|84=tf_act(Ophio5|1479)	0.000214348	595.8886919649706	0.8381555990924515
Ophio5|3300=tf_act(Ophio5|756)	0.000213297	841.3874862699134	0.9148238564002465
Ophio5|1479=tf_act(Ophio5|392)	0.000212786	731.5999893143494	0.9999999999999999
Ophio5|1479=tf_act(Ophio5|5850)	0.000212446	731.5999893143495	1.0
Ophio5|84=tf_act(Ophio5|6835)	0.000211585	596.6285676306461	0.8391962815893341
Ophio5|1479=tf_act(Ophio5|8604)	0.00020926	731.5999893143495	1.0
Ophio5|756=tf_rep(Ophio5|3760)	0.00020212	548.1611011155871	0.8625828308985505
Ophio5|6920=tf_rep(Ophio5|3760)	0.000201581	1029.6623011940476	0.9785190191281831
Ophio5|6920=tf_act(Ophio5|8584)	0.00019569	1052.266007166045	1.0000000000000004
Ophio5|3300=tf_act(Ophio5|2056)	0.000195229	919.7262187506884	1.0000000000000095
Ophio5|3300=tf_act(Ophio5|2237)	0.00019064	919.7262187506898	1.000000000000011
Ophio5|1479=tf_rep(Ophio5|1654)	0.00018703	731.5999893143495	1.0
Ophio5|84=tf_act(Ophio5|8604)	0.000182745	580.3630370290192	0.8163177713410399
Ophio5|8604=tf_rep(Ophio5|997)	0.000182525	607.2058047641409	0.5621150865708617
Ophio5|84=tf_act(Ophio5|84)	0.000177661	594.1741148850703	0.8357439366478174
Ophio5|3300=tf_act(Ophio5|4218)	0.000177577	919.7262187506961	1.000000000000018
Ophio5|3760=tf_rep(Ophio5|997)	0.00017743	808.1811800557543	0.9271731945985024
Ophio5|1479=tf_rep(Ophio5|1479)	0.000170833	697.198187724237	0.9529773071451878
Ophio5|392=tf_rep(Ophio5|1654)	0.00017018	915.6868816830793	0.997386858798981
Ophio5|1479=tf_act(Ophio5|8321)	0.000168928	731.5999893143494	0.9999999999999999
Ophio5|84=tf_rep(Ophio5|2237)	0.000163567	528.8526097300893	0.7438650572110312
Ophio5|84=tf_act(Ophio5|2137)	0.000162854	602.6503548202436	0.8476663108373484
Ophio5|3760=tf_rep(Ophio5|84)	0.000159039	810.837410621146	0.9302205134914449
Ophio5|84=tf_act(Ophio5|756)	0.000158587	603.9328086451051	0.8494701642555778
Ophio5|84=tf_act(Ophio5|997)	0.00015774	595.1463778471842	0.8371114867565447
Ophio5|6835=tf_rep(Ophio5|1479)	0.000155617	548.9985146293085	0.9788813889502457
Ophio5|756=tf_act(Ophio5|8584)	0.0001552	549.0237844708371	0.8639403439530633
Ophio5|8321=tf_rep(Ophio5|1479)	0.00014928	1058.0199558268662	1.0000000000000016
Ophio5|6835=tf_rep(Ophio5|491)	0.000148994	552.2151617012026	0.9846167705033716
Ophio5|392=tf_rep(Ophio5|756)	0.00014721	899.1297588507708	0.9793524661885816
Ophio5|1479=tf_rep(Ophio5|6835)	0.000135463	703.527164025802	0.9616281770112419
Ophio5|2237=tf_act(Ophio5|1479)	0.000135422	689.994450908555	1.0
Ophio5|756=tf_rep(Ophio5|84)	0.000134857	543.1540958813711	0.8547038392290134
Ophio5|3760=tf_rep(Ophio5|3300)	0.000128052	810.3302510245726	0.9296386825914803
Ophio5|6920=tf_act(Ophio5|2237)	0.00012624	1052.2660071660446	1.0
Ophio5|1479=tf_act(Ophio5|84)	0.000125878	731.5999893143498	1.0000000000000004
Ophio5|2137=tf_act(Ophio5|3300)	0.00012552	778.8659996100372	0.9512540518108475
Ophio5|3760=tf_rep(Ophio5|512)	0.000124264	842.026786634079	0.9660020363839354
Ophio5|84=tf_act(Ophio5|512)	0.000118191	654.7840140642844	0.9209956406027461
Ophio5|3300=tf_rep(Ophio5|8321)	0.000111425	919.7262187508413	1.0000000000001759
Ophio5|2137=tf_act(Ophio5|8604)	0.000110848	818.7781151915779	1.0000000000000002
Ophio5|3300=tf_act(Ophio5|997)	0.000105054	919.7262187506711	0.9999999999999909
Ophio5|392=tf_rep(Ophio5|6920)	0.000104079	882.4413246534822	0.9611750462699811
Ophio5|1479=tf_rep(Ophio5|756)	0.000103205	731.5999893143495	1.0
Ophio5|2137=tf_rep(Ophio5|3300)	0.00010139	818.7781151915779	1.0000000000000002
Ophio5|2137=tf_rep(Ophio5|4218)	0.00010139	818.7781151915779	1.0000000000000002
Ophio5|2137=tf_rep(Ophio5|512)	0.00010139	818.7781151915779	1.0000000000000002
Ophio5|2137=tf_rep(Ophio5|2137)	0.00010139	818.7781151915779	1.0000000000000002
Ophio5|2137=tf_rep(Ophio5|997)	0.00010139	818.7781151915779	1.0000000000000002
Ophio5|2137=tf_rep(Ophio5|2056)	0.00010139	818.7781151915779	1.0000000000000002
Ophio5|3760=tf_rep(Ophio5|2056)	0.0000993507	808.3295208818689	0.9273433762867578
Ophio5|3760=tf_rep(Ophio5|4218)	0.0000973364	808.4252344964026	0.9274531822311967
Ophio5|3300=tf_rep(Ophio5|3760)	0.0000939393	919.726218750733	1.0000000000000582
Ophio5|6920=tf_rep(Ophio5|491)	0.0000914395	1046.4699744030816	0.9944918559342492
Ophio5|8604=tf_rep(Ophio5|84)	0.0000888283	618.1389157674015	0.5722363116808125
Ophio5|756=tf_act(Ophio5|3300)	0.0000851435	613.8458233174415	0.9659438930176102
Ophio5|3760=tf_rep(Ophio5|8584)	0.0000850103	808.5185645459937	0.9275602536681057
Ophio5|8604=tf_rep(Ophio5|2056)	0.0000831746	607.7980219012356	0.562663326038724
Ophio5|6920=tf_rep(Ophio5|392)	0.0000825576	1052.2660071660446	1.0
Ophio5|8321=tf_act(Ophio5|5850)	0.0000817015	974.4587963546601	0.9210211877271259
Ophio5|8604=tf_rep(Ophio5|4218)	0.0000809044	608.193123645837	0.5630290877782007
Ophio5|8321=tf_rep(Ophio5|4218)	0.0000803901	958.645904308431	0.9060754469032952
Ophio5|8321=tf_rep(Ophio5|756)	0.000079245	980.9663689561052	0.9271718964785116
Ophio5|2137=tf_rep(Ophio5|84)	0.0000789845	753.4763142049486	0.920244813857354
Ophio5|3300=tf_act(Ophio5|1654)	0.0000764482	906.9433746802805	0.9861014682306624
Ophio5|512=tf_rep(Ophio5|8604)	0.0000751007	597.2772123307599	0.9422301460691587
Ophio5|8604=tf_rep(Ophio5|3300)	0.0000747261	615.9478959853928	0.57020799563907
Ophio5|8321=tf_rep(Ophio5|491)	0.0000746401	1058.019955826867	1.0000000000000024
Ophio5|8321=tf_rep(Ophio5|2237)	0.0000746401	1058.019955826867	1.0000000000000024
Ophio5|8321=tf_rep(Ophio5|392)	0.0000746401	1058.019955826867	1.0000000000000024
Ophio5|8321=tf_rep(Ophio5|3760)	0.0000739204	982.1255101838528	0.9282674724375131
Ophio5|2137=tf_act(Ophio5|6920)	0.0000733025	739.7353057819505	0.9034624790977311
Ophio5|1479=tf_rep(Ophio5|2137)	0.000072484	731.5999893143497	1.0000000000000002
Ophio5|3300=tf_act(Ophio5|491)	0.0000719175	913.0593565729836	0.9927512535341746
Ophio5|6920=tf_rep(Ophio5|2237)	0.0000711109	1052.2660071660632	1.0000000000000178
Ophio5|8604=tf_rep(Ophio5|8584)	0.0000701193	608.5772250163822	0.5633846660244263
Ophio5|8604=tf_act(Ophio5|6920)	0.000069878	760.7588260202506	0.7042653577958262
Ophio5|2137=tf_act(Ophio5|1654)	0.0000690321	818.7781151915777	1.0
Ophio5|6920=tf_rep(Ophio5|6920)	0.0000679377	1034.7411026188531	0.983345556705391
Ophio5|8604=tf_act(Ophio5|392)	0.0000672536	784.7656798377978	0.7264894778652752
Ophio5|2137=tf_rep(Ophio5|5850)	0.0000605671	818.7781151915777	1.0
Ophio5|84=tf_rep(Ophio5|6835)	0.0000601696	710.9523489554196	0.9999999999999073
Ophio5|84=tf_act(Ophio5|2056)	0.0000601494	667.4903525981504	0.9388679193180971
Ophio5|756=tf_act(Ophio5|1654)	0.0000588421	635.4880731217071	1.0
Ophio5|8584=tf_rep(Ophio5|8604)	0.0000582827	549.6483959592724	0.8590017259889237
Ophio5|8321=tf_rep(Ophio5|2137)	0.000058124	869.2150061063744	0.8215487820615489
Ophio5|84=tf_act(Ophio5|3760)	0.0000556595	660.6363753233483	0.9292273614313811
Ophio5|8321=tf_act(Ophio5|84)	0.0000536575	1058.0199558268673	1.0000000000000027
Ophio5|1479=tf_rep(Ophio5|491)	0.0000533462	703.2548013810037	0.9612558934563262
Ophio5|84=tf_rep(Ophio5|756)	0.0000529837	619.5632086155099	0.8714553226046129
Ophio5|6920=tf_rep(Ophio5|1654)	0.0000528245	1048.6818724267441	0.9965938890785294
Ophio5|756=tf_act(Ophio5|6920)	0.0000508554	588.2178210120476	0.9256158311871159
Ophio5|2137=tf_rep(Ophio5|1654)	0.0000506951	818.778115191578	1.0000000000000002
Ophio5|2137=tf_rep(Ophio5|756)	0.0000506951	818.7781151915784	1.0000000000000009
Ophio5|756=tf_act(Ophio5|8604)	0.0000484372	635.4880731217071	1.0
Ophio5|8321=tf_act(Ophio5|997)	0.0000480975	1058.0199558268646	1.0
Ophio5|2137=tf_rep(Ophio5|8584)	0.0000474895	818.7781151915779	1.0000000000000002
Ophio5|1479=tf_rep(Ophio5|2237)	0.0000467369	703.5563942738872	0.9616681308774423
Ophio5|2137=tf_act(Ophio5|8321)	0.0000451537	818.7781151915777	1.0
Ophio5|84=tf_act(Ophio5|3300)	0.0000443067	648.7999424010682	0.9125786606574545
Ophio5|756=tf_rep(Ophio5|512)	0.0000438821	635.4880731217071	1.0
Ophio5|756=tf_rep(Ophio5|2056)	0.0000438821	635.4880731217071	1.0
Ophio5|756=tf_rep(Ophio5|2137)	0.0000438821	635.4880731217071	1.0
Ophio5|756=tf_rep(Ophio5|3300)	0.0000438821	635.4880731217071	1.0
Ophio5|756=tf_rep(Ophio5|8584)	0.0000438821	635.4880731217071	1.0
Ophio5|756=tf_rep(Ophio5|1654)	0.0000438821	635.4880731217071	1.0
Ophio5|756=tf_rep(Ophio5|756)	0.0000438821	635.4880731217071	1.0
Ophio5|756=tf_rep(Ophio5|997)	0.0000438821	635.4880731217071	1.0
Ophio5|756=tf_rep(Ophio5|4218)	0.0000438821	635.4880731217071	1.0
Ophio5|756=tf_act(Ophio5|392)	0.0000426552	635.4880731217071	1.0
Ophio5|84=tf_act(Ophio5|8584)	0.0000426539	710.9523489554218	0.9999999999999104
Ophio5|2137=tf_act(Ophio5|5850)	0.0000394507	789.1282128329091	0.9637876223013958
Ophio5|756=tf_act(Ophio5|8321)	0.0000390403	635.4880731217071	1.0
Ophio5|84=tf_act(Ophio5|2237)	0.0000383962	710.9523489554199	0.9999999999999077
Ophio5|8321=tf_rep(Ophio5|8321)	0.0000367128	989.56875294737	0.9353025408429101
Ophio5|8321=tf_act(Ophio5|8584)	0.0000356856	1058.0199558268648	1.0000000000000002
Ophio5|8321=tf_act(Ophio5|2056)	0.0000355763	1057.7938463821392	0.9997862900000325
Ophio5|8321=tf_act(Ophio5|4218)	0.0000350556	1057.8676008423965	0.9998559998952486
Ophio5|8321=tf_rep(Ophio5|6835)	0.0000349012	1058.0199558268648	1.0000000000000002
Ophio5|2137=tf_act(Ophio5|6835)	0.0000346161	818.7781151915775	0.9999999999999997
Ophio5|3300=tf_rep(Ophio5|997)	0.00003458	829.261972046625	0.9016400262820194
Ophio5|84=tf_rep(Ophio5|3760)	0.0000338181	683.973878021105	0.9620530532404644
Ophio5|8321=tf_act(Ophio5|512)	0.0000333829	1058.0199558268648	1.0000000000000002
Ophio5|8321=tf_act(Ophio5|2237)	0.0000328603	1052.7325214372534	0.9950025192242438
Ophio5|84=tf_rep(Ophio5|3300)	0.0000315317	694.8434645569619	0.977341822666188
Ophio5|2137=tf_rep(Ophio5|6835)	0.0000312254	686.8112526988544	0.8388246338730663
Ophio5|3300=tf_rep(Ophio5|84)	0.0000299636	832.5788969959848	0.9052464527182097
Ophio5|2137=tf_act(Ophio5|84)	0.000028877	817.2911394130933	0.9981839087404816
Ophio5|84=tf_act(Ophio5|1654)	0.0000288344	703.9154932856259	0.990102211941211
Ophio5|84=tf_act(Ophio5|491)	0.0000288161	708.8747059656124	0.997077662106433
Ophio5|84=tf_rep(Ophio5|1654)	0.0000280183	698.6105834217628	0.9826405165524035
Ophio5|756=tf_act(Ophio5|5850)	0.0000280132	622.8978730567818	0.9801881410565607
Ophio5|2137=tf_act(Ophio5|392)	0.0000278913	818.7623149630791	0.9999807026736481
Ophio5|84=tf_rep(Ophio5|512)	0.000026337	699.333075164562	0.9836567474486944
Ophio5|756=tf_rep(Ophio5|5850)	0.0000262937	635.4880731217071	1.0
Ophio5|84=tf_act(Ophio5|4218)	0.0000261511	710.9523489554202	0.9999999999999082
Ophio5|84=tf_rep(Ophio5|6920)	0.0000255744	710.9523489554218	0.9999999999999104
Ophio5|756=tf_act(Ophio5|84)	0.0000250525	635.4880731217071	1.0
Ophio5|3300=tf_rep(Ophio5|3300)	0.0000242112	831.9315096578197	0.9045425613590566
Ophio5|2137=tf_rep(Ophio5|2237)	0.0000229374	682.4565469519496	0.8335060919309847
Ophio5|8604=tf_rep(Ophio5|2137)	0.0000206787	765.2826625032334	0.7084532570489502
Ophio5|84=tf_rep(Ophio5|1479)	0.0000198417	710.9523489554198	0.9999999999999075
Ophio5|8321=tf_act(Ophio5|3760)	0.0000194251	1058.0199558268646	1.0
Ophio5|84=tf_rep(Ophio5|997)	0.0000191053	593.1922001904637	0.8343628107593537
Ophio5|3300=tf_rep(Ophio5|2056)	0.0000190339	829.4441549521645	0.9018381101267824
Ophio5|3300=tf_rep(Ophio5|4218)	0.0000186346	829.5643086599906	0.9019687508602708
Ophio5|2137=tf_rep(Ophio5|3760)	0.0000185442	818.7781151915779	1.0000000000000002
Ophio5|756=tf_act(Ophio5|6835)	0.0000184826	635.4880731217071	1.0
Ophio5|3300=tf_rep(Ophio5|512)	0.0000172183	873.6823887059921	0.9499374606203664
Ophio5|756=tf_rep(Ophio5|6835)	0.0000172139	547.8993709846914	0.8621709740251239
Ophio5|84=tf_rep(Ophio5|392)	0.0000172015	710.9523489554198	0.9999999999999075
Ophio5|3300=tf_rep(Ophio5|8584)	0.000016261	829.6814402021943	0.9020961056532686
Ophio5|8604=tf_act(Ophio5|5850)	0.0000158874	876.0595469287542	0.8110039202513376
Ophio5|84=tf_rep(Ophio5|84)	0.0000153924	598.687661822856	0.8420925294113365
Ophio5|3760=tf_rep(Ophio5|8604)	0.0000144596	808.4715298145505	0.927506293809493
Ophio5|756=tf_act(Ophio5|1479)	0.0000139118	635.4880731217071	1.0
Ophio5|8321=tf_rep(Ophio5|1654)	0.0000133295	1056.3209365311407	0.9983941519379036
Ophio5|8321=tf_rep(Ophio5|6920)	0.0000127854	1014.6160056120183	0.9589762461702103
Ophio5|756=tf_rep(Ophio5|2237)	0.0000126648	544.021886876542	0.8560693896333005
Ophio5|2137=tf_rep(Ophio5|491)	0.0000120578	681.6954746424149	0.832576569884152
Ophio5|8604=tf_rep(Ophio5|8604)	0.0000119367	608.38662287143	0.5632082178739478
Ophio5|2137=tf_rep(Ophio5|1479)	0.0000105843	682.7195235511759	0.8338272736948192
Ophio5|84=tf_rep(Ophio5|2056)	0.0000102179	593.4841771156329	0.8347734949994411
Ophio5|84=tf_rep(Ophio5|4218)	0.00000998455	593.6894025112961	0.8350621576587103
Ophio5|84=tf_rep(Ophio5|491)	0.00000944481	691.821987443409	0.9730919216454065
Ophio5|8321=tf_act(Ophio5|3300)	0.00000902318	1058.0199558268653	1.0000000000000007
Ophio5|84=tf_rep(Ophio5|8321)	0.00000872322	710.9523489554198	0.9999999999999075
Ophio5|84=tf_rep(Ophio5|8584)	0.00000869546	593.88855266576	0.8353422751022443
Ophio5|8604=tf_act(Ophio5|1654)	0.00000743025	922.0965191582906	0.8536222161029692
Ophio5|756=tf_rep(Ophio5|491)	0.00000665081	543.4280731047318	0.8551349680494409
Ophio5|756=tf_rep(Ophio5|1479)	0.0000057815	544.7547748273706	0.8572226574629049
Ophio5|8604=tf_rep(Ophio5|756)	0.00000459287	904.5295122750235	0.8373597240162636
Ophio5|8604=tf_act(Ophio5|491)	0.00000423852	961.46484801204	0.8900670778090778
Ophio5|8604=tf_rep(Ophio5|512)	0.00000392758	770.3366578231844	0.7131319458798426
Ophio5|8604=tf_act(Ophio5|997)	0.00000370657	996.4170625237466	0.9224237630250943
Ophio5|3300=tf_rep(Ophio5|8604)	0.00000276536	829.6230716917165	0.9020326427343176
Ophio5|8604=tf_rep(Ophio5|2237)	0.00000232576	1080.216167952993	1.0000000000000004
Ophio5|8604=tf_rep(Ophio5|1479)	0.00000232576	1080.2161679529927	1.0000000000000002
Ophio5|8604=tf_rep(Ophio5|392)	0.00000232576	1080.216167952993	1.0000000000000004
Ophio5|8604=tf_rep(Ophio5|1654)	0.00000232576	1080.216167952993	1.0000000000000004
Ophio5|8604=tf_rep(Ophio5|6835)	0.00000232576	1080.2161679529927	1.0000000000000002
Ophio5|8604=tf_rep(Ophio5|3760)	0.00000186757	1015.5306940461104	0.9401180283855027
Ophio5|8604=tf_act(Ophio5|84)	0.00000176566	1080.2161679529927	1.0000000000000002
Ophio5|8604=tf_act(Ophio5|512)	0.00000155647	1080.2161679529925	1.0
Ophio5|8604=tf_act(Ophio5|2237)	0.00000152458	1057.724236611665	0.9791783052238983
Ophio5|84=tf_rep(Ophio5|8604)	0.00000147913	593.7926473544297	0.8352073781411876
Ophio5|8604=tf_act(Ophio5|3300)	0.00000129137	1080.2161679529927	1.0000000000000002
Ophio5|8604=tf_rep(Ophio5|491)	0.00000116288	1080.216167952993	1.0000000000000004
Ophio5|8604=tf_act(Ophio5|8584)	0.000000798263	1080.2161679529927	1.0000000000000002
Ophio5|8604=tf_act(Ophio5|2056)	0.000000664299	1070.7261785822413	0.9912147312248301
Ophio5|8604=tf_act(Ophio5|4218)	0.000000654891	1071.6652497683515	0.9920840675798762
Ophio5|8604=tf_rep(Ophio5|8321)	0.000000621044	1035.4235818559666	0.9585336829554146
Ophio5|8604=tf_act(Ophio5|3760)	0.000000617408	1080.2161679529925	1.0
Ophio5|8604=tf_rep(Ophio5|6920)	0.000000483898	1025.059416321908	0.9489391537847407
