time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60
PF3D7_1364400	50.7092	43.8456	40.0877	38.7165	37.3227	27.6429	25.0979	23.3136	19.5458	18.0607	23.5702	19.8155	17.1248	19.1259	29.6035	37.7768	32.6269	25.6078	22.3124	20.8016	18.6626
PF3D7_1364500	139.515	108.432	84.2756	63.976	56.2181	45.0617	39.5458	35.1725	34.6404	20.367	13.6478	14.5987	14.8356	19.6523	72.2512	67.5697	54.4521	40.3871	37.2048	35.2566	32.8289
PF3D7_1364600	3.02564	2.27877	1.53336	1.30692	2.56414	7.85629	13.8492	22.7216	38.15	34.405	20.0142	16.3415	8.42196	5.67863	2.21374	1.85651	2.96348	6.5646	12.3656	19.0038	25.95
PF3D7_1364700	0.378687	0.265017	0.249601	0.445617	0.76697	3.58143	4.56281	3.8811	1.92387	1.71492	1.70818	1.21866	1.53966	1.44431	0.908489	0.216055	0.823131	2.46275	4.03143	3.51123	2.65363
PF3D7_1364800	325.244	223.834	179.187	164.239	155.49	95.8226	65.3047	58.1708	35.0882	17.6413	13.4328	19.1157	22.7214	71.2846	151.013	155.633	141.685	92.5742	70.4545	62.7161	45.5028
PF3D7_1364900	11.3973	9.2926	7.26839	5.55504	5.64155	4.28985	5.66123	7.1349	5.31441	2.52871	1.56759	0.948177	1.50222	2.93729	7.13529	5.82427	4.43462	4.35511	6.29388	6.55467	6.00535
PF3D7_1365000	68.2097	51.2298	39.3464	31.9633	28.742	19.515	17.8171	20.0586	26.685	12.4303	9.14377	8.1164	8.82567	12.9832	37.9987	36.0424	27.5498	18.7154	16.8647	20.5717	22.0341
PF3D7_1365100	19.6522	15.5622	24.6054	27.9432	22.6769	29.3349	23.4968	19.5067	11.5994	5.49687	1.88022	2.62046	5.83322	4.64719	16.1419	17.1926	24.297	25.208	19.1764	19.8508	11.5264
PF3D7_1365200	45.9494	63.7662	81.0526	65.008	95.7591	60.9339	33.3125	23.5565	8.57336	16.8411	0	10.3106	0	22.7455	13.9508	90.3923	33.9407	86.5442	54.2656	9.34153	19.2263
PF3D7_1365300	65.0316	43.6049	30.6514	27.7814	25.2531	20.2962	17.3616	16.8867	15.0428	13.8028	10.5012	7.54452	10.493	23.5303	30.0236	29.6862	25.0087	20.0458	15.9701	15.5198	14.4643
PF3D7_1365400	30.0281	32.6172	37.3241	39.2487	39.6679	24.5716	18.5529	17.1533	8.31257	5.3734	4.10607	3.12559	5.87773	7.45708	24.9085	31.4602	34.5623	26.7909	18.96	15.0694	10.5827
PF3D7_1365500	7.87188	21.0374	38.5557	61.32	74.5293	80.9654	71.751	64.531	45.4377	24.329	15.4779	13.6064	9.6053	12.0551	17.0946	42.2369	66.584	68.2027	72.1559	64.9034	51.7194
PF3D7_1365600	0.657647	0.631386	0.334203	0.165652	0.326428	0.541387	0.380212	0.379705	0.50661	5.3475	19.6194	31.9322	17.5984	7.4305	1.02866	0.522616	0.76628	0.446888	0.466176	0.510655	0.944778
PF3D7_1365700	97.9235	90.2281	77.6271	81.9058	63.0701	45.3437	49.1567	50.8708	58.7384	129.677	300.098	291.359	190.144	100.615	64.5694	63.537	61.2255	48.3001	43.9016	44.4592	56.6611
PF3D7_1365800	121.07	98.5021	80.4201	73.8617	68.6492	45.7888	37.4037	40.9474	43.4647	81.8729	230.759	245.643	152.868	93.9512	61.7753	70.4901	60.2351	42.8096	36.4856	37.3145	40.2634
PF3D7_1365900	2071.22	1677.57	1398.6	1404.43	1585.43	1103.56	851.104	765.888	879.703	656.93	687.219	1154.54	1865.67	1363.26	1306.3	1355.27	1572.67	1179.12	838.386	746.25	730.455
PF3D7_1366000	123.166	113.271	93.4064	108.762	141.927	67.1703	40.9459	36.0765	29.2648	18.976	25.3916	71.1007	36.4776	68.3729	79.6221	95.964	75.9422	54.5465	40.6637	36.8824	30.0259
PF3D7_1366100	7.9852	7.28917	3.63507	4.11057	2.60859	1.5206	1.83345	2.0974	3.43815	15.6292	141.394	275.576	165.448	88.4563	7.63541	6.17609	3.18046	2.12178	1.4641	1.40605	3.13427
PF3D7_1366200	4.44959	4.64877	3.984	13.6127	33.0207	46.5515	55.0068	68.4602	60.8659	42.2432	31.8851	32.3685	22.3646	19.0959	3.49038	4.04376	20.4912	30.647	45.8957	55.6452	52.1037
PF3D7_1366300	94.8914	80.905	73.8553	67.3032	58.8135	46.403	42.3488	32.7038	23.1025	16.1975	16.6347	22.0769	31.7475	51.1759	58.2346	69.3329	65.4083	47.6662	37.14	32.7762	26.0315
PF3D7_1366400	45.1115	36.4966	31.4397	36.3875	36.6605	40.8551	41.9373	46.1344	36.9185	29.1429	22.208	14.95	11.6883	10.9714	25.8667	27.6877	31.8517	34.5088	39.5993	40.2808	36.6356
PF3D7_1366500	7.31683	5.17417	3.80774	3.69654	18.7229	79.7209	244.106	365.181	284.463	169.75	86.8746	66.0232	40.0472	49.8481	8.47689	6.25822	19.2776	67.193	187.148	268.69	276.917
PF3D7_1366600	61.0913	63.1181	67.5346	76.4393	76.6726	53.1289	41.3541	44.429	47.7646	48.1829	51.2454	109.961	208.964	105.451	55.7062	56.8082	59.9454	52.9965	42.8695	41.9752	40.2428
PF3D7_1366700	24.8077	16.4702	14.1944	10.5185	7.37214	8.56208	8.89397	5.65165	3.03923	2.46623	6.32233	14.8667	40.5387	19.6718	16.485	14.8941	10.7459	8.03478	8.17036	6.06839	6.51914
PF3D7_1366800	141.548	170.491	275.023	294.578	219.356	128.639	104.926	89.2629	53.5585	48.2966	67.3679	148.615	192.258	97.5359	128.387	229.539	231.935	153.927	96.8542	82.0752	66.1167
PF3D7_1366900	299.986	231.955	198.842	185.464	179.12	128.606	122.373	129.073	171.849	146.613	119.387	123.565	149.724	250.757	193.318	188.506	168.386	128.576	113.504	127.747	138.989
PF3D7_1367000	76.7139	70.085	71.8636	85.2892	98.6059	113.835	122.246	160.104	197.809	137.786	61.65	46.2285	48.1158	32.9684	49.0505	63.1279	82.294	105.526	114.555	135.878	135.702
PF3D7_1367100	68.6373	63.3867	53.4159	47.4475	48.3892	39.9359	34.779	37.0187	42.7053	30.5872	21.4828	19.9446	18.289	26.2013	43.6103	47.5835	45.6894	39.4462	33.4677	34.0349	31.6032
PF3D7_1367200	0.464093	0.519517	0.244837	0.13666	0.0447311	0.171468	0	0.0369543	0.103796	0.0567976	0.184814	0.223715	1.88884	1.30842	0.726306	0.198588	0.0504109	0.203518	0.0732737	0.156086	0.144384
PF3D7_1367300	1.55851	1.38092	0.959548	0.459214	0.850866	0.191952	0.32691	0.331414	0.0773511	0.12715	0.344918	0.667196	0.264468	1.20624	0.704734	1.03739	0.507683	0.40953	0.205198	0.279758	0.282642
PF3D7_1367400	100.41	73.2522	60.2502	56.8498	49.8656	34.532	24.0777	12.7794	5.3447	2.89031	5.78415	11.0501	43.6071	86.9563	57.7262	56.6586	50.731	35.6607	25.2716	17.8618	8.31883
PF3D7_1367500	7.55134	6.07555	6.90969	4.49396	6.59554	15.0661	28.4287	43.6025	63.813	65.7305	45.6104	38.2919	27.1345	29.2734	5.26891	4.03906	6.3053	13.1607	26.7165	38.7979	47.0179
PF3D7_1367600	260.445	207.184	179.898	163.259	135.467	95.3451	74.4671	47.3092	24.4406	13.5136	10.639	14.1865	27.0969	74.0556	138.101	160.119	150.391	109.154	74.9197	53.5246	31.6809
PF3D7_1367700	197.557	152.266	122.568	117.738	112.376	84.7697	79.6859	70.5007	47.1266	28.8687	18.716	15.7082	22.9849	45.7686	101.397	110.304	103.371	87.7917	73.5594	65.6894	52.7628
PF3D7_1367800	0.603571	0.752193	0.361627	0.402962	0.108598	0.0645686	0.123569	0.0887001	0.0751179	0.0764403	0.165411	0.181591	0.0632734	0.869482	1.87425	0.463103	0.367045	0.231867	0.0785289	0.16725	0.156065
PF3D7_1367900	0.360089	0.336152	0.126481	0.117521	0.0695289	0.248282	0.928405	1.15919	0.809909	0.499561	0.795526	0.851715	0.852614	0.915443	0.951117	0.136963	0.339477	0.465676	1.19054	1.56171	1.08598
PF3D7_1368000	0.380248	0.63384	0.302922	0	0.652149	0.844778	2.24088	9.34295	19.3191	26.5138	14.9639	6.06838	8.27238	4.91424	0.954427	0.650115	0.244651	0.385778	2.37916	6.71781	10.4476
PF3D7_1368100	39.0857	57.2272	78.2391	86.41	102.267	86.572	83.0897	106.069	145.857	187.967	174.398	185.706	109.287	56.1212	44.7228	67.7952	82.6854	85.2602	79.5651	87.6314	112.839
PF3D7_1368200	153.191	186.554	182.181	191.077	188.442	134.539	113.269	107.696	92.7104	84.2917	75.6025	67.9594	47.6155	40.1902	122.242	157.617	160.391	137.252	108.808	100.315	91.8608
PF3D7_1368300	12.0991	17.9032	24.2724	19.0288	18.386	14.7742	16.1135	26.4537	17.6553	23.6133	17.6153	11.0458	9.60355	9.2102	12.6676	18.2724	13.6026	11.4299	14.4991	16.63	18.8397
PF3D7_1368400	51.0861	51.962	47.4904	40.8207	35.249	28.5894	29.5814	36.9791	53.9136	62.628	51.7457	53.3328	36.4325	20.9924	38.8796	42.0716	36.0241	28.6586	28.7465	31.5733	39.5052
PF3D7_1368500	2.7981	3.65478	3.96472	4.4639	5.7635	8.68125	9.14272	7.2696	4.19263	4.75831	8.48737	7.51154	6.56936	3.32795	3.93781	4.50294	5.75885	7.23458	7.65114	6.5061	5.79708
PF3D7_1368600	22.607	59.3026	93.8424	110.875	114.967	92.155	73.94	59.874	27.7466	16.6267	7.78037	10.3922	5.05497	11.9903	60.0953	76.549	92.6691	95.6041	79.284	65.8659	44.4526
PF3D7_1368700	1.82362	2.83419	7.06339	17.7367	27.1945	33.2435	35.5483	44.9058	40.5927	44.4997	33.0393	21.9569	12.4962	10.5224	5.2483	9.6371	21.4197	28.4865	34.511	37.5152	38.5154
PF3D7_1368800	1.02319	0.728682	0.336629	0.691717	2.37351	8.9934	19.5912	28.6509	29.7077	24.7093	17.1855	10.1462	7.16831	6.23337	1.85717	1.25266	2.84106	7.41029	16.7075	23.4954	24.4878
PF3D7_1368900	70.3425	66.709	64.3054	72.9237	72.1973	65.6443	59.8527	66.8921	70.2344	56.1518	32.7928	28.6689	28.4468	29.7789	50.6565	61.7551	65.947	62.4811	58.0395	60.66	55.827
PF3D7_1369000	57.7918	22.0715	5.99405	1.34754	1.12676	3.95596	10.2014	19.8384	17.7164	16.6936	9.88432	7.03807	7.5648	8.43456	22.949	8.18396	2.6847	3.90014	9.3891	14.0495	17.479
PF3D7_1369100	16.6629	10.4332	4.48562	4.5675	9.14438	19.3723	20.4915	18.0205	10.5818	7.54524	5.65298	5.18747	5.29475	5.8479	7.70762	5.07419	9.43697	14.5521	21.3593	19.9068	14.7462
PF3D7_1369200	46.3248	41.5309	33.4725	28.4875	22.9008	19.4145	17.7568	18.7098	19.6044	16.3503	11.7213	8.65211	7.54295	8.19868	28.0472	30.4089	23.8449	18.1263	16.1273	16.583	16.8201
PF3D7_1369300	1.70915	1.26966	0.987979	0.425527	0.304282	0.174857	0.212787	0.344838	0.412383	0.675835	1.20366	1.20551	2.40589	3.79355	2.83883	1.63148	0.728655	0.519751	0.373311	0.556632	0.429851
PF3D7_1369400	20.7625	15.4767	11.9104	8.07207	5.84418	10.152	13.6453	17.0212	10.5122	10.2372	8.83242	4.51147	4.80656	5.45508	11.9918	11.8977	11.2074	10.5237	13.0468	14.8191	14.9049
PF3D7_1369500	84.8513	65.7953	55.2336	51.2162	45.1891	33.9829	29.8242	27.5582	20.4204	14.2898	9.24879	6.90617	8.62444	15.5515	46.8068	48.245	41.2833	34.7689	30.1732	27.5091	21.1838
PF3D7_1369600	9.14263	14.3326	20.0109	20.055	19.8828	22.4665	23.4946	29.1862	33.9321	23.309	14.514	11.6198	8.50425	10.2346	11.2266	15.4093	20.2469	20.7738	23.9597	25.976	27.9995
PF3D7_1369700	157.883	109.907	91.7313	71.9187	62.4065	56.7406	42.0393	41.9012	35.748	25.1874	19.2306	17.1468	44.2904	65.7743	80.2012	77.8212	57.5626	45.6439	46.5779	39.4475	35.2897
PF3D7_1369800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1369900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1370000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1370100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1370200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1370300	16331.9	14840	7803.99	3050.4	709.081	94.2018	26.8759	14.6122	8.48991	9.73321	40.1841	120.968	567.88	1822.04	8467.8	5982.36	1786.68	227.487	30.8538	16.169	12.447
PF3D7_1370500	3.55547	4.54037	3.49438	3.91298	5.9486	5.25796	3.74055	5.08901	8.81569	8.32563	7.98339	6.79507	4.16159	12.1358	4.35222	2.46305	4.068	4.30982	6.62095	6.88218	9.02477
PF3D7_1370800	1.60907	1.42182	1.34068	1.64671	2.93755	1.99011	3.1519	2.34944	3.21636	4.41505	4.18303	3.42671	4.13828	3.45518	1.43158	1.88439	2.37266	2.13691	2.44825	3.93288	4.34488
PF3D7_1370900	2.65559	1.33507	1.82741	2.83418	3.05815	4.47725	3.91086	4.12489	7.10124	7.66609	8.20871	11.3265	8.16356	11.9851	3.99638	3.33295	3.90763	3.9507	5.6598	7.05645	8.77567
PF3D7_1371000	0.0357563	0.090132	0	0.0839976	0.352177	0.0158485	0.0771851	0.0169715	0.0965697	0.0262625	0.142167	0	0.21764	0	0.0223667	0.0306004	0.0466826	0.0567849	0.0337661	0.0287673	0.0669541
PF3D7_1371200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1371300	8.1231	3.9683	3.76933	1.9955	5.6663	4.05386	4.49697	1.49508	21.483	9.93217	46.4266	14.661	409.638	9.0637	1.72576	11.2892	15.4431	8.10706	4.8941	3.03983	23.1161
PF3D7_1371500	0.458475	0.191843	0.182272	0.409209	1.31724	4.78214	9.74674	15.8213	2.40814	6.72884	8.81122	8.4961	4.24239	4.33576	0.862917	0	1.63337	4.37244	9.10719	11.0394	11.6417
PF3D7_1371600	3.42123	1.60297	0.871501	0.395788	0.343985	0.921816	2.00933	1.16001	2.93168	30.2193	219.805	248.143	125.262	74.1163	5.74982	1.89728	1.10888	1.06173	1.56057	1.95568	3.7702
PF3D7_1371700	1.97294	1.18385	1.52248	9.00043	31.3643	41.9367	35.0302	19.1416	7.74692	17.043	118.688	123.595	74.2567	43.5082	3.40926	5.02516	16.3677	32.0518	31.811	24.0386	12.9852
PF3D7_1371800	1.61751	1.72414	14.4662	121.371	307.526	255.553	151.173	63.7807	22.2295	11.0105	6.09102	3.84428	5.12173	5.88029	5.56758	48.1836	153.84	208.073	145.254	91.9114	38.366
PF3D7_1371900	3.40663	18.6275	37.2071	85.8049	127.11	100.248	57.2621	24.745	8.31186	5.00071	3.62919	4.96379	2.98907	4.68335	18.2039	46.6443	80.9269	88.6563	59.3084	32.1623	13.0145
PF3D7_1372000	373.269	593.72	414.163	150.373	33.6803	8.58268	2.21763	1.29644	0.712941	0.779	0.897304	1.91965	5.05544	36.1498	262.874	258.961	128.951	21.5955	3.04359	2.03183	0.805103
PF3D7_1372100	4.83808	4.89192	3.92548	2.28926	1.88465	2.73284	3.74282	4.08921	4.19685	6.7608	10.3188	12.3837	19.164	24.1929	4.17854	2.93129	3.49267	2.55854	3.45876	3.37759	3.82614
PF3D7_1372200	5241.58	4841.41	3981.1	2279.36	579.286	79.0059	23.8216	8.30594	4.66652	3.60358	3.55855	16.2933	77.1473	114.36	3383.52	2582.97	1479.18	247.351	23.1508	8.17122	5.34835
PF3D7_1372300	850.746	408.663	199.75	83.0561	42.777	16.1395	13.579	6.14622	3.60946	2.81706	9.2017	27.1153	48.1888	151.846	221.281	140.379	51.805	20.1194	14.2432	12.0045	7.1174
PF3D7_1372400	2.01158	1.37194	0.552756	0.496304	0.354809	1.86066	5.34955	8.32152	13.9766	10.5997	5.35389	5.13956	4.16808	5.01694	1.4952	0.748485	0.609146	1.63743	3.67351	5.95445	7.79659
PF3D7_1372500	0.395524	2.07457	37.4309	148.596	203.663	70.2861	26.8771	12.7513	3.83556	4.57376	5.35961	4.66139	3.62757	1.18087	6.06849	51.6203	112.683	91.5601	33.9644	14.9508	4.88337
PF3D7_1372600	1.58464	1.42446	18.2056	50.8512	61.6933	23.4917	10.498	7.39635	1.81288	2.07742	3.52057	1.95739	1.38558	2.47841	4.60861	18.2112	34.1812	24.2378	11.5043	6.09291	3.42414
PF3D7_1372700	0.412892	0.277293	0.261438	0.583804	1.00263	0.329522	0.178171	0.552795	0.221452	0.0606357	0.0657825	0.159145	0.756486	0.739552	1.34417	0.424028	0.753315	0.260539	0.704328	0.366757	0.0385212
PF3D7_1372800	0.398353	0.16715	0.788693	5.22774	6.96175	5.65253	2.20205	1.67115	0.266385	0.365591	0.0793836	0.383217	0.304475	1.28843	0.873139	2.47163	6.0958	10.605	5.62277	2.21449	0.788742
PF3D7_1372900	0	0	0.146175	0.108731	0.392174	0.0546223	0.0997133	0.117441	0	0.0904842	0.0490374	0.237943	0	0.12259	0.385548	0.105447	0.160702	0.162461	0.233165	0.124164	0.172701
PF3D7_1373000	0.345047	0.506871	0.546269	3.25331	11.5688	3.71002	1.30278	0.495248	0.192668	0.190017	0.206179	0.332368	0	0.515039	1.2962	1.99324	5.22663	7.57116	2.86203	0.940649	0.160913
PF3D7_1373100	0.254063	0.0710911	0.201102	0.249501	0.342714	0	0.0456797	0.081015	0	0	0	0	0.258643	0.0842727	0.848345	0.507336	0.275891	0.311633	0.0401353	0.0341989	0
PF3D7_1373200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1373300	0.404261	0.203629	0.0639894	0.142883	0.0934994	0.0358477	0	0	0	0	0.0644032	0.0779223	0	0.321815	1.87281	0.276776	0.105374	0.0425259	0	0	0.0754416
PF3D7_1373400	0.149708	0.31424	0.592298	0.837457	1.16891	0.0331869	0	0.0714965	0.133981	1.09933	1.25185	0.866205	0.228448	0.446893	0.983986	1.85776	0.975792	0.512261	0.0354484	0.0604087	0.279506
PF3D7_1373500	87.8426	79.5182	32.2075	12.5649	3.59607	1.23545	0.7379	0.554699	1.49796	4.79162	5.7037	5.81792	4.21823	5.64188	41.0869	27.34	6.63939	1.78987	1.00947	0.963671	1.32266
PF3D7_1400100	2.14211	1.39305	1.2892	1.28711	1.74422	3.51502	4.30797	5.8006	6.65661	9.62797	9.83135	8.57459	5.4287	4.00786	2.37639	1.33127	2.31484	3.63673	4.60811	5.59654	6.20053
PF3D7_1400200	0.937562	0.983918	3.40061	17.6701	28.9612	3.3601	1.51723	1.0453	2.34125	6.13869	6.65846	7.83317	6.91657	3.10975	3.32589	16.0475	13.3916	14.2241	1.73943	1.04064	1.89583
PF3D7_1400300	0.590659	0.566664	1.40258	4.02713	7.21971	1.38427	0.591679	0.201791	0	0.0619579	0.201667	0.0812942	0.257696	1.09156	1.95465	3.24959	3.46363	4.1254	0.679803	0.170369	0.0787124
PF3D7_1400400	0.257827	0.504997	0.40818	0.354505	1.14268	0.457271	0.185423	0.164463	0.0767856	0.69415	1.09554	1.9041	0	1.71043	0.968547	0.367751	0.447943	0.632387	0.570272	0.173545	0.0801605
PF3D7_1400500	0.341242	0.143226	0.877868	4.82584	6.1154	1.43737	0.138046	0.122428	0	0.125282	0.0679659	0.164367	0.260556	2.80146	1.65577	2.40931	2.61238	1.92822	0.283026	0.206712	0.0795749
PF3D7_1400600	0.464093	0.519517	5.44763	32.6618	47.0123	17.6612	4.42278	1.40426	0.311388	0.283988	0.123209	0.149143	0.944418	1.69325	1.35577	13.504	31.8093	31.8302	8.27993	1.65451	0.397055
PF3D7_1400700	0	0.344633	0.487923	3.63422	10.557	6.10088	2.38092	1.03425	0.457513	0.301525	0.245555	0.296225	0.627949	3.06544	0.707323	1.14229	4.41206	8.07533	3.94672	1.8269	0.526046
PF3D7_1400800	0.186379	0.15643	0.147571	0.274705	0.215415	0	0	0	0.041585	0.068423	0.148531	0.448524	1.13913	2.96762	0.816946	0.159505	0.303488	0.146787	0.0441929	0.0753149	0.0868729
PF3D7_1400900	0.220988	0	0	0.130438	0	0	0.0595835	0	0	0	0.0881131	0	0.338083	1.75954	0.0692104	0	0.0719201	0.115745	0.0524679	0.0447112	0
PF3D7_1401000	0.386735	1.21713	0.689053	1.14029	1.34075	6.30214	5.89225	3.058	2.63042	1.41974	1.23296	1.76769	4.13748	10.9688	1.81635	1.1584	1.57412	3.5517	5.96208	5.70572	4.28007
PF3D7_1401050	0.361326	0.0505763	0.142881	0.141702	0.069705	0.16018	0.0649814	0	0.027007	0	0.143796	0.116312	0.367193	0.59916	0.188434	0.154613	0.196371	0.158839	0.0854615	0	0.0562784
PF3D7_1401100	5141.97	1762.4	415.329	165.577	78.9561	57.364	22.92	7.04404	3.52905	4.69158	86.2037	203.274	1506.54	1968.42	1452.13	580.498	150.623	84.6335	35.938	18.1693	7.37639
PF3D7_1401200	4.94694	4.05124	67.9509	270.783	392.998	274.133	189.514	123.52	91.2747	50.4112	26.3068	20.1333	15.8655	14.1852	14.167	98.7854	211.92	246.756	171.128	134.769	96.3368
PF3D7_1401300	20.7475	117.372	368.724	292.554	136.666	43.1747	22.2958	17.067	21.6437	14.1455	11.5082	14.8521	54.3545	118.905	115.025	299.942	260.211	79.8442	22.9492	18.5628	17.4169
PF3D7_1401400	18036.7	11867.4	6383.63	3710.72	1451.2	430.258	149.366	58.1229	49.6064	59.457	722.354	1642.33	15121.1	21837.2	7999.96	5383.62	2753.16	856.804	208.147	106.573	66.6127
PF3D7_1401500	57.8601	257.984	469.007	289.682	125.694	45.9935	23.0306	11.0837	6.68383	4.56613	5.85815	6.72707	29.1627	128.577	175.781	360.249	269.468	77.7927	26.038	16.892	8.31718
PF3D7_1401600	239.505	324.6	301.054	157.856	45.0353	11.2881	6.03168	3.33386	23.9415	411.741	1237.94	740.222	497.155	276.765	226.366	220.481	93.909	21.605	8.33061	7.84852	40.2968
PF3D7_1401700	0.800125	0.191794	0.633988	0.337425	0.395961	0.861743	0.431448	0.274652	0.305073	0.923065	2.64376	8.78425	2.44885	3.07167	0.501211	0.195645	0.223166	0.299178	0.705804	0.555201	0.957483
PF3D7_1401800	20.53	40.909	69.4282	82.9758	77.4395	65.2536	62.161	79.3182	139.234	314.05	505.753	601.03	325.135	154.311	38.1944	59.0981	71.0778	62.8289	62.8698	72.526	114.226
PF3D7_1401900	0.711018	1.30275	1.38045	1.33123	1.00984	3.32405	2.44105	1.35607	1.44842	3.27526	20.0679	60.585	40.0164	18.2647	2.83179	2.04675	2.31812	2.07866	2.17166	1.79821	1.20772
PF3D7_1402000	17.9289	24.3754	26.0111	28.0812	30.7948	39.3569	42.181	37.4679	19.2626	10.0829	6.29798	4.2662	5.25023	7.17781	18.3274	25.8954	29.0106	34.341	37.1922	37.0453	28.0142
PF3D7_1402100	10.0883	14.9383	17.2716	14.6623	12.058	15.4026	12.4318	8.48201	3.91497	2.09917	1.49951	1.43959	2.08636	3.38295	12.3336	14.7237	14.3318	13.0999	12.2595	9.2034	6.37164
PF3D7_1402200	4.21538	3.6914	2.13084	2.95675	7.82861	14.6237	29.8275	59.5703	69.6211	140.479	182.372	183.263	92.5664	53.2212	4.32604	4.75475	6.5886	14.6885	23.9764	41.267	55.5117
PF3D7_1402300	68.9587	69.5265	80.1832	83.7448	72.8034	64.5314	65.9592	80.7984	100.835	120.361	95.2653	80.1184	48.7043	33.8759	64.2711	75.8577	74.3427	59.5714	64.9522	74.2918	83.4415
PF3D7_1402400	35.8228	36.7701	33.0541	31.7434	25.9453	20.7925	21.5187	25.0198	38.4599	30.1761	19.383	15.7956	10.867	13.3719	27.8398	29.8123	28.0552	19.5779	19.4032	23.6483	25.1055
PF3D7_1402500	1684.56	1552.96	1424.54	1452.91	1249.27	1484.83	1152.47	720.222	849.963	293.448	156.374	175.174	197.624	308.05	1129.9	1297.14	1694.24	1384.52	1039.57	938.285	844.609
PF3D7_1402600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PF3D7_1402700	98.6046	107.999	88.693	91.493	105.521	78.9173	65.2849	54.7106	39.8696	28.4453	20.3141	16.7839	20.3732	26.3548	71.0241	80.9972	78.2638	72.1364	58.5793	52.8396	39.1964
PF3D7_1402800	93.0667	133.452	146.79	123.102	92.4004	49.393	49.0201	65.794	93.1626	112.469	124.42	174.03	244.4	182.339	95.519	122.97	99.2569	53.9788	43.772	54.1753	70.0325
PF3D7_1402900	5.36331	7.60747	9.9406	9.81194	8.02194	7.3631	5.5069	6.75757	8.44426	15.3352	21.2961	21.2938	24.2681	21.626	6.85596	10.5233	9.2942	6.31024	5.62895	5.55265	6.88801
PF3D7_1403000	0.721404	0.504891	0.285267	0.247548	0.382717	0.559661	0.713562	0.515585	0.242647	0.220743	0.717736	1.56751	1.28295	2.75137	1.392	0.36014	0.588098	1.01483	1.13751	0.872266	0.533725
PF3D7_1403100	1.74541	1.08492	0.582289	0.980208	2.63056	13.2259	27.4087	32.2083	41.7275	51.2862	50.801	39.3199	21.6975	14.7561	2.62846	1.65151	4.45727	10.3089	19.9643	26.8584	33.5075
PF3D7_1403200	0.828712	1.30389	0.738443	0.794494	0.418851	0.780907	1.73178	1.4412	3.04612	1.67318	1.81687	1.99228	2.85118	6.70112	2.8546	1.8617	1.28143	2.00944	1.52406	2.26229	1.68861
PF3D7_1403300	0.424246	0.35657	0.0837668	0.124457	0.0491914	0.216227	0.515212	1.26572	0.77512	0.716748	1.16326	0.740279	1.03184	1.24486	1.1939	0.290457	0.249389	0.326325	0.970468	1.28701	1.27244
PF3D7_1403400	0.920227	0.268922	0.505924	0.352563	1.20517	4.68188	7.96701	13.3782	12.6706	15.457	15.7196	8.13001	3.89767	4.65682	1.37662	0.684813	1.7235	5.1436	10.2992	12.1556	12.1704
PF3D7_1403500	1.25734	0.67128	0.633988	0.40491	1.18788	1.92625	3.88303	6.37192	5.13539	10.3215	24.1585	19.3253	13.6436	6.14335	1.21723	0.39129	0.892665	2.27375	3.04039	4.07147	3.98951
PF3D7_1403600	3.67345	2.6732	1.09757	1.93814	4.97569	28.7858	40.9772	71.1056	80.3243	110.243	195.947	212.268	131.632	82.097	5.18456	2.74669	12.0732	19.8966	38.9601	50.2978	59.3016
PF3D7_1403700	1.82776	1.00074	0.88047	0.70212	0.87309	6.37729	11.5311	10.4823	7.64005	5.42681	4.30421	5.3619	7.52089	9.80536	2.18894	1.22417	1.86435	5.26756	11.1434	12.6386	9.75173
PF3D7_1403800	1.62052	1.97049	2.01262	1.99316	1.2408	1.96627	1.71545	1.92062	2.75617	6.58758	8.10105	6.04297	3.20349	3.99045	2.48903	1.84463	2.31264	1.83757	2.32168	2.25588	2.13174
PF3D7_1403900	91.4098	130.492	204.694	238.543	237.753	187.749	163.765	146.428	109.657	72.5708	38.6755	34.2054	30.713	33.7893	100.59	195.316	227.032	201.054	167.152	148.366	113.712
PF3D7_1404000	7.32141	17.1924	31.9289	38.6639	29.4415	31.6593	27.7051	25.6925	26.6474	15.2513	15.1327	7.85056	7.28766	6.34758	17.3369	35.1571	34.2575	27.6139	27.5931	29.2166	24.9585
PF3D7_1404100	142.244	180.132	230.023	306.247	299.868	219.908	187.475	153.437	125.393	74.2077	30.0835	29.6986	36.4576	42.7542	122.385	208.71	233.371	237.238	190.636	152.061	124.656
