Phatr2_43302	4489	10268	12664	18692	14100	7394	3814	9271
Phatr2_3969	3896	8100	11032	13933	9415	6598	3222	6529
Phatr2_54591	22391	22938	32096	38872	37667	24940	11794	20292
Phatr2_28445	48180	72223	95122	129895	105670	66572	35190	65863
Phatr2_46531	5534	7027	9379	10489	10073	6670	3414	7114
Phatr2_6554	3838	2423	1462	2726	2125	1542	986	2516
Phatr2_45062	2932	2277	2054	3040	2482	1288	930	1950
Phatr2_27067	5517	3470	2901	4514	4071	2438	1579	3683
Phatr2_24820	66868	44179	40494	49414	59940	32295	22084	45021
Phatr2_42557	4402	3358	2765	3187	2934	1891	1035	2320
Phatr2_45928	3997	3147	2635	3400	2254	2316	1216	3428
Phatr2_44474	25520	21480	15835	21316	24247	13663	8125	22189
Phatr2_52678	5064	4904	3733	4382	3496	2325	1520	4559
Phatr2_25506	9158	7362	5035	7505	5981	4109	2616	7043
Phatr2_31927	6606	5596	5275	7257	7321	4948	2463	5614
Phatr2_16286	2460	2218	1818	2928	2888	1808	916	2337
Phatr2_7018	12798	15101	13516	16117	15288	12158	6972	12782
Phatr2_4074	3107	2946	2778	2844	2768	2140	1226	2747
Phatr2_49613	19408	30810	30892	29278	22900	24575	13505	53208
Phatr2_51242	21655	36927	27099	30260	36756	28002	14037	34693
Phatr1_26744	79267	117536	72740	83814	95828	73448	43638	127163
Phatr2_18319	81582	98135	45084	82445	98663	80712	43303	121138
Phatr2_34931	4040	5187	6348	8102	5770	2923	1488	3791
Phatr2_14988	2446	2363	4369	4932	3496	1715	963	1994
Phatr2_45894	13457	15351	16655	18500	18492	10518	5179	11486
Phatr2_46364	18848	22466	25857	27556	24371	15968	8017	17080
Phatr2_11490	1769	1915	2501	4392	3457	1646	804	1586
Phatr2_32786	1390	2307	2990	4272	3359	1594	821	1616
Phatr2_36293	1352	2196	2106	2576	2659	1423	692	1583
Phatr2_12262	877	528	563	1260	1479	730	307	494
Phatr2_47498	4278	2795	4256	6952	6054	3496	1756	2639
Phatr2_32118	699	587	599	1502	1417	606	292	432
Phatr2_40162	3275	1361	1666	2591	1780	1467	731	864
Phatr2_42571	2655	1781	2114	3328	2657	1451	716	1342
Phatr2_33206	3260	1815	2086	3798	3533	1810	933	1562
Phatr2_48150	2794	1470	1478	2863	2231	1169	733	1448
Phatr2_44117	7521	3850	3437	5769	5616	3074	1819	3039
Phatr2_50434	12248	7021	15123	30672	21203	9081	3528	5930
Phatr2_5423	4979	1992	3214	5456	4599	2025	632	1601
Phatr2_8990	4155	3566	3596	8184	8813	3213	1011	2950
Phatr2_29016	16767	11672	14795	26875	26765	13496	4054	10069
Phatr2_14762	972	563	657	1350	1205	496	172	402
Phatr2_27735	31060	8473	7129	20920	18634	10024	3643	12290
Phatr2_49038	14029	3728	3235	8673	7502	4773	1867	5022
Phatr2_50006	23084	12448	10531	21648	18908	9263	4480	10004
Phatr2_40078	1496	556	856	963	925	479	233	399
Phatr2_42881	5400	2130	3304	4447	3964	2049	953	1764
Phatr2_50577	34858	30948	35634	31928	26797	13621	5339	25282
Phatr2_45813	15730	16894	11464	10177	7722	5787	2178	13379
Phatr2_42874	3371	2070	1956	2282	1777	806	405	1598
Phatr2_12586	2452	1514	1539	1936	1479	772	348	1312
Phatr2_35336	13806	14511	13072	9348	6741	4953	2464	11645
Phatr2_44171	5657	4555	4791	4071	3582	2714	1115	4848
Phatr2_33525	2278	2326	1268	3586	3813	1484	561	2717
Phatr2_47402	1209	973	506	1096	1102	592	176	826
Phatr2_44177	3757	7043	3808	5024	6494	2910	998	5796
Phatr2_47846	2475	4975	7794	9343	5363	1981	1016	3539
Phatr2_49245	387	675	1232	1478	1068	428	172	746
Phatr2_46126	28834	31917	35707	34005	28425	16861	6816	21217
Phatr2_46579	3150	3330	5145	5189	5089	2583	925	2725
Phatr2_44850	4278	8714	6427	7401	5887	3493	1734	6206
Phatr2_12004	40442	48568	43850	42961	54668	28606	13085	45103
Phatr2_41515	4177	9944	15354	33093	33982	12106	3109	6417
Phatr2_27976	4146	6805	11978	22455	25189	11802	3076	5010
Phatr2_43904	3786	6805	9237	20886	20068	10941	3453	6739
Phatr2_40588	2618	2702	3029	4038	4112	2192	823	1583
Phatr2_42015	17376	15622	27006	36917	38274	21436	7476	10044
Phatr2_40430	10363	12419	19344	26938	25188	15079	5436	10732
Phatr2_49082	498	480	743	2172	2191	724	298	250
Phatr2_39306	7293	10574	18298	24658	24287	10427	4221	6733
Phatr2_47378	1295	1327	3196	5797	4765	1920	764	1090
Phatr2_50635	2321	3667	5274	11567	11442	3849	1267	2180
Phatr2_50429	1514	2560	2645	6154	6916	2570	971	1522
Phatr2_55192	5946	12284	20474	30332	34157	18646	7090	11579
Phatr2_42914	1722	4136	5089	7712	8758	3481	1539	2372
Phatr2_51024	4249	6508	10247	15525	11724	6656	2940	4215
Phatr2_49129	5968	7283	9935	20012	20627	8682	3749	5618
Phatr2_55126	37940	54164	163668	150012	83776	23993	13273	14895
Phatr2_17914	861	914	1429	1478	1064	389	184	457
Phatr2_4283	9250	14754	34130	22196	19034	5629	3561	5244
Phatr2_44297	35744	33963	144953	132804	71749	27416	20690	20947
Phatr2_34132	2565	5230	13758	9097	4694	2111	906	1582
Phatr2_10581	7140	22694	73532	60072	24762	7986	5275	10474
Phatr2_49887	12620	15387	25308	15940	6325	21317	5605	14115
Phatr2_48701	1204	3013	3439	4305	1331	3007	982	2571
Phatr2_50500	10498	36330	57215	58648	38489	18216	7747	23512
Phatr2_49248	4962	22440	21365	31885	30176	13550	5126	13459
Phatr2_54381	1572	5972	7732	7765	6726	3652	1449	3898
Phatr2_50872	7026	36120	46260	28963	32429	16562	7173	22078
Phatr2_17860	7926	52173	43068	38237	41978	26000	9878	45564
Phatr2_13001	1724	22047	22873	14231	10790	7469	3041	8858
Phatr2_11014	3583	19411	29333	20401	21998	12938	5708	12233
Phatr2_42538	5872	8103	27597	19026	14897	12911	4984	9009
Phatr2_48172	206	402	776	545	495	416	150	380
Phatr2_34798	7652	22986	32540	31594	29880	15847	6268	10678
Phatr2_11823	10834	29771	43708	47225	45013	27740	11444	18632
Phatr2_11841	16086	42344	59601	64525	63298	37440	15261	27484
Phatr2_35642	1208	3200	3378	4762	4158	1868	864	2009
Phatr2_11943	93	334	258	416	366	144	71	136
Phatr2_26802	7481	24034	32424	25629	24911	12374	5711	11780
Phatr2_47179	610	1867	1944	2294	1854	1000	465	1079
Phatr2_43611	3551	10083	22182	72800	39022	2810	244	6978
Phatr2_54686	1710	10868	59774	90912	44181	3590	689	4593
Phatr2_52223	298	5087	21076	16884	3948	607	248	1612
Phatr2_32938	482	2913	2413	3147	1975	462	214	1633
Phatr2_43240	292	3272	3595	4188	1808	491	191	1939
Phatr2_31492	877	1707	1309	1656	1056	340	174	1151
Phatr2_44174	5538	18992	16969	12853	10388	3845	1376	10477
Phatr2_41812	11990	25328	45006	36395	25574	9318	3437	18492
Phatr2_49103	2349	7793	11564	15746	3994	984	376	4998
Phatr2_1769	1565	20303	21448	14980	8778	2574	710	7513
Phatr2_29014	69153	55920	70090	80862	40285	13315	3963	46318
Phatr2_51757	12755	15676	18826	16974	9164	2808	1302	6947
Phatr2_54355	1711	2864	2144	3821	1940	504	194	1974
Phatr2_5762	1345	961	3674	3180	1687	461	136	492
Phatr2_42672	3136	2686	4652	7334	4890	1154	401	1960
Phatr2_33932	1676	1655	2149	3830	2180	606	282	1158
Phatr2_45997	24172	17365	28028	66963	51186	12195	2200	13241
Phatr2_46001	22896	15243	26460	63722	46036	11380	2052	12306
Phatr2_32554	2173	2541	1502	3468	3118	927	223	2178
Phatr2_55079	25757	8154	4346	20483	17558	7783	1905	16214
Phatr2_50914	6821	1971	442	808	247	156	141	3637
Phatr2_29488	49548	25790	20084	22092	5167	4756	1956	14019
Phatr2_32294	15654	6474	2764	4723	2252	1168	684	5628
Phatr2_43365	46703	83592	70321	23415	6158	2353	1886	78113
Phatr2_5902	1843	5816	3430	3355	666	328	206	4021
Phatr2_10567	816	1923	732	1006	380	172	84	1542
Phatr2_35224	20780	6552	1785	185	72	73	214	4724
Phatr2_54257	33731	46684	24109	2377	1090	1041	1182	29387
Phatr2_48554	19580	44087	29145	2217	952	728	1700	49877
Phatr2_36981	8569	127691	109979	6587	10366	2449	2551	101094
Phatr2_35158	8368	96698	124165	16866	12251	4118	3705	69756
Phatr2_49117	1070	5110	1392	326	168	211	272	4122
Phatr2_7626	3807	18144	6433	1450	850	1408	1176	8483
Phatr2_46086	6084	37011	9866	4574	2526	2968	2885	24348
Phatr2_38948	3256	5872	1968	1204	249	283	292	4262
Phatr2_46770	1601	4405	1754	553	306	365	243	3451
Phatr2_54656	15314	131803	96275	9513	7513	6006	4858	104568
Phatr2_33318	512	6936	1755	506	263	241	222	4050
Phatr2_55086	39525	24502	39549	39071	12941	10640	8850	21193
Phatr2_48319	1007	980	1538	1434	910	416	285	884
Phatr2_49268	7444	9316	16448	9694	5326	3556	2770	7166
Phatr2_44481	3004	2044	4704	6599	2761	1145	737	1750
Phatr2_40174	19413	22100	45713	23017	12297	7689	4850	10577
Phatr2_16982	13660	12619	18597	12859	6534	6911	3503	8075
Phatr2_18228	6696	5355	6115	2928	2123	2276	1447	1943
Phatr2_50457	3000	3532	4451	2992	2014	1579	948	2410
Phatr2_46332	3196	2698	3877	3735	2855	2068	1111	2128
Phatr2_52539	25735	27832	37395	36125	24806	16331	9575	18491
Phatr2_50513	9491	10372	14384	10612	8631	5986	3204	7271
Phatr2_45852	382	1464	796	544	601	290	169	705
Phatr2_47761	3463	9023	7482	7174	6076	3211	2009	7074
Phatr2_33757	2305	4828	3940	3096	2783	1579	1027	4031
Phatr2_37658	6234	18260	17578	12058	18342	8324	4313	14635
Phatr2_17135	1425	4972	4151	3124	2682	1538	812	2422
Phatr2_36771	2087	4892	5557	4002	3233	1704	995	3618
Phatr2_41194	191	410	286	306	204	114	86	420
Phatr2_27246	9932	12279	10283	12346	9904	5299	3812	12808
Phatr2_46867	9662	15307	11742	8738	4070	4225	2444	8908
Phatr2_15393	2708	5339	2295	2165	1608	1352	922	4980
Phatr2_545	4758	6717	4887	3992	2913	2187	1567	5453
Phatr2_44547	24123	27545	21616	17219	17102	12007	7728	24499
Phatr2_32557	6000	6014	4098	3949	2481	1813	1353	4975
Phatr2_48917	25394	30507	26811	11149	11277	8467	6671	26477
Phatr2_41766	2281	7279	6823	3088	2284	2125	1167	6612
Phatr2_16786	11701	35680	27940	6439	16489	7620	5141	26462
Phatr2_43483	1391	9163	6750	1402	1300	982	667	4360
Phatr2_48552	5448	20641	10993	6992	4410	2934	2095	16320
Phatr2_18036	11412	29870	16193	6890	6899	4779	3674	23378
Phatr2_50133	15703	77128	50629	21753	11195	11100	8118	69676
Phatr2_54892	25324	152822	73578	29832	15630	23913	15942	125814
Phatr2_15224	332	2304	1143	308	235	158	146	1509
Phatr1_58067	826	3904	3838	1494	930	731	540	2404
Phatr2_8772	13029	7695	2730	1966	1378	1350	911	5924
Phatr2_41063	2193	2354	1140	592	359	385	308	1866
Phatr2_3787	3145	4532	2508	1944	1002	614	454	3521
Phatr2_47803	17957	14475	12393	9859	2314	2391	1759	8302
Phatr2_36175	25178	14347	8810	6843	4529	3749	2799	9555
c87981-86140	31773	21855	13362	15852	12534	4579	5472	22204
Phatr2_54019	224273	163722	150611	160104	127812	70536	46662	158540
Phatr2_45335	15192	15956	10252	7114	3098	3497	2307	13209
Phatr2_45012	4148	5095	3454	3018	1662	1428	801	4292
Phatr2_10824	17087	24724	17754	12282	7930	5055	3760	16127
Phatr2_48314	7453	12576	15156	7307	2297	392	1024	9042
Phatr2_49594	1132	5362	5651	2043	379	317	435	2548
Phatr2_45053	7445	42126	58062	14387	6492	4093	4988	14769
Phatr2_5605	2881	5810	11184	2309	246	392	708	2766
Phatr2_48169	626	1142	2765	1235	134	160	185	526
Phatr2_13951	1614	17591	71516	26671	3218	1406	1168	4786
Phatr2_16375	2072	10402	45434	20100	4470	1995	1349	3866
Phatr2_35647	6186	15032	23137	11508	3457	2891	2005	10820
Phatr2_18572	6246	16042	20238	14490	5608	3956	2443	10811
Phatr2_39769	641	1488	2218	1276	320	278	189	770
Phatr2_33254	4565	10352	22216	13250	4022	1854	1382	6185
Phatr2_43688	1724	3450	7378	2659	610	345	351	1399
Phatr2_46707	715	4156	2934	3080	1485	994	720	2590
Phatr2_45514	2618	19274	32152	25812	16410	5822	5708	15051
Phatr2_20677	4246	21577	18057	13572	6634	5622	3094	15374
Phatr2_46312	5058	32137	24950	15598	9581	8226	5866	35084
Phatr2_49728	802	8628	9505	8280	2256	956	749	2150
Phatr2_43911	2230	14928	42831	13247	8034	4688	2938	6622
Phatr2_46539	1849	14064	19231	9853	4776	3094	1950	7074
Phatr2_47958	516	2616	5055	2751	1327	776	556	1823
Phatr2_46448	11487	65583	94791	11903	22623	9200	10488	47233
Phatr2_44963	240	1406	1120	386	262	170	151	307
Phatr2_21350	5703	16255	26553	24381	11161	3761	3791	10055
Phatr2_10260	323	1140	2638	2148	649	288	266	531
Phatr2_50224	3518	17060	50449	26452	8537	4367	6068	8263
Phatr2_49717	552	4142	7361	3526	1432	744	722	2832
Phatr2_48004	5339	89874	138828	34882	16821	12812	14487	54682
Phatr2_54800	1357	14354	28153	7887	3539	2735	3379	9654
Phatr2_51134	4998	98175	77760	10083	6354	6525	7446	78470
Phatr2_843	212	9526	11028	1936	1221	1040	842	4464
Phatr2_51609	405	17828	18872	3332	1736	1287	1780	13240
Phatr2_48800	1037	16917	58438	28868	9996	891	2981	3266
Phatr2_44984	286	1656	4314	355	106	224	266	106
Phatr2_45389	69	70	78	766	1538	124	103	64
Phatr2_14334	68	79	104	1216	1389	464	158	94
Phatr2_20716	84	75	289	1884	694	327	161	71
Phatr2_49924	776	505	1987	7965	7256	5787	1881	625
Phatr2_19949	1986	2402	5718	18018	22985	12952	5847	2934
Phatr2_17344	5128	8142	20072	60976	51978	29426	15830	5758
Phatr2_10800	781	1302	2703	8965	9860	4755	2107	1274
Phatr2_43083	3907	2952	10003	14658	12454	11542	6486	3695
Phatr2_15442	1417	1082	3971	4741	4730	4289	2186	1432
Phatr2_41555	2374	1357	5913	7137	7370	6585	3791	2302
Phatr1_34960	3862	2116	9048	12031	9568	9814	5428	2946
Phatr2_28222	28632	20637	66764	72557	66634	56556	33698	14147
Phatr2_45978	16728	12782	34520	44960	48025	41379	22988	9560
Phatr2_49671	34951	26728	62920	72220	81820	66284	37183	14072
Phatr2_47586	25397	15251	62094	76480	87174	74538	35081	12771
Phatr2_48707	22556	19916	57174	79264	77232	60643	25880	14025
Phatr2_52304	15624	12088	33760	42456	49890	34114	15867	6273
Phatr1_36163	42561	24548	61409	75603	88986	72544	39970	20707
Phatr2_44902	24466	18997	49000	94298	86975	68417	32418	16946
Phatr2_45644	13534	10898	30225	42166	42805	30572	15919	7751
Phatr2_43937	3319	3458	8387	11940	11859	10306	4647	2573
Phatr2_49020	5489	6051	17622	23921	22918	18581	8504	5356
Phatr2_38777	1201	1138	3357	4770	4804	3830	1788	1065
Phatr2_50090	2165	2401	8060	9969	9738	8290	3586	2199
Phatr2_47840	10836	9645	27531	35633	38965	35564	15562	8759
Phatr2_40917	1941	1721	4744	6127	5825	5536	2745	1680
Phatr2_44214	3825	3720	8997	12139	11613	10133	5262	2960
Phatr2_32487	995	1114	2763	3188	3002	2742	1370	878
Phatr2_36337	2992	3248	7352	11468	12769	8697	4075	2714
Phatr2_43653	2105	2271	6231	8388	8164	6424	3035	2386
Phatr2_48067	1194	1648	3859	4868	4473	3467	1790	1221
Phatr2_41241	1382	1627	3766	4820	4267	3475	1781	1219
Phatr2_16379	2249	2657	6943	8547	8763	7094	3141	1900
Phatr2_47577	1166	1199	3674	4203	3810	3118	1584	1050
Phatr2_39650	788	890	2127	2801	2764	1894	1019	582
Phatr2_37257	886	988	2498	3652	3403	2207	1109	609
Phatr2_44577	10620	12104	28324	38326	37395	27725	14422	6970
Phatr2_42951	2398	3861	7620	11166	10350	6890	3342	1866
Phatr2_48736	2660	3752	8145	12649	11312	7394	3787	2250
Phatr2_5467	463	697	1694	2066	1709	1231	614	344
Phatr2_48351	820	1125	2934	4150	3636	2479	1133	648
Phatr2_6839	3179	3037	9492	11609	11948	9243	4349	1919
Phatr2_45556	8433	10720	25012	30290	33006	25613	11761	5226
Phatr2_46314	2325	2510	7024	11013	9901	6724	3252	1518
Phatr2_15440	5943	8279	19382	28053	26458	18957	8837	4086
Phatr2_38879	2929	4353	9890	11906	12158	9133	4917	2479
Phatr2_47534	3548	4790	11191	16124	16646	11460	5472	2893
Phatr2_39559	1309	2131	5086	6640	5101	4796	2245	1202
Phatr2_48579	5405	5361	8550	8752	11316	8983	4690	3789
Phatr2_44663	20694	17703	33070	40760	39119	33711	20070	18873
Phatr2_44466	3469	3636	6607	8643	8116	6454	3580	3236
Phatr2_14544	4275	4312	6713	9527	8547	7645	4182	4177
Phatr2_36499	3998	4355	6010	9627	7951	5828	3318	3144
Phatr2_39015	5514	6836	10856	12735	11461	9598	5701	4767
Phatr2_46220	1983	1915	3955	4390	5162	3037	1990	2120
Phatr2_34425	4284	4379	7004	9686	9258	7022	3919	4871
Phatr2_46913	988	969	1675	1858	2171	1377	843	959
Phatr2_43718	17727	18158	24694	32422	31914	25843	14930	16963
Phatr2_859	522	513	789	1262	1472	849	497	426
Phatr2_18323	2367	2433	3234	5340	6657	3967	2360	2112
Phatr2_49838	11547	11421	18550	30474	28834	21964	12363	9103
Phatr2_48368	1815	1804	3416	4302	4072	3115	1886	1487
Phatr2_50495	4820	3039	5685	9182	7206	9120	4328	3439
Phatr2_33218	14412	10706	18563	25422	28739	23616	12440	9508
Phatr2_48607	6205	5126	7490	10930	11868	9955	5710	4456
Phatr2_44641	1931	732	596	1739	1942	2014	798	613
Phatr2_14453	3349	1952	2262	8298	10846	6426	2737	2448
Phatr2_48608	4579	2801	5494	10739	12223	10811	4677	3246
Phatr2_18549	7104	5098	9015	14867	15993	9838	5376	4844
Phatr2_50344	7470	6389	9687	17693	16320	10161	5520	4579
Phatr2_49354	3580	3189	4962	8102	7920	4840	2780	2310
Phatr2_23924	24857	16523	23304	48866	47966	31918	15590	12919
Phatr2_9444	6379	3958	6380	9770	11000	6664	3820	2943
Phatr2_44905	1080	984	993	2434	2293	1316	774	781
Phatr2_34933	36834	26422	28187	67395	58490	49164	25466	30201
Phatr2_48784	6030	5753	10628	15239	16649	10966	5506	4896
Phatr2_33773	2288	2274	4473	6412	5575	4719	2313	2051
Phatr2_16442	8244	5712	13708	20029	17152	13815	6625	5351
Phatr2_47436	4279	4104	8861	11146	13328	8185	3919	3383
Phatr2_13320	7498	6304	13186	18008	21332	13948	6605	5925
Phatr2_11888	1332	1108	2161	2324	1928	2014	920	998
Phatr2_42398	43773	34639	59494	70172	85418	58582	26731	34884
Phatr2_26921	34114	22863	38725	54172	64741	44448	20867	22177
Phatr2_36105	941	1491	2631	3000	3246	2297	1262	917
Phatr2_46198	1819	2918	5339	6358	6481	4734	2522	1766
Phatr2_21410	3001	4454	8104	9676	10520	7271	3925	2736
Phatr2_48061	958	1399	2921	3228	2740	1987	1136	737
Phatr2_44929	1220	1235	3289	3760	3336	2280	1354	923
Phatr2_44397	1486	2638	5182	5202	5184	3233	1786	1252
Phatr2_49930	5969	7091	14996	22063	20154	13906	6663	4186
Phatr2_38651	285	413	745	1050	910	566	330	224
Phatr2_40861	1269	1829	3569	3665	3283	2544	1265	975
Phatr2_44667	3907	5037	9121	9623	9580	7906	4121	2884
Phatr2_16069	2270	3045	7037	6533	5358	5827	2851	1829
Phatr2_33755	2741	3935	8491	11482	8771	7936	3694	2458
Phatr2_48951	2568	3055	7272	9446	7740	6063	2928	2140
Phatr1_39713	3020	3980	7318	9608	8847	7022	3546	2274
Phatr2_50129	2668	6764	11001	14824	16001	9168	4774	4354
Phatr2_46249	432	736	1534	2124	2230	1093	615	484
Phatr2_54306	5520	9738	13975	28151	25865	13992	7888	6772
Phatr2_47140	2054	3469	5500	9100	9066	5134	3013	2823
Phatr2_31539	3163	6214	17563	18891	15013	11029	5610	5277
Phatr2_42529	6487	10948	29379	36447	27410	20564	11741	11138
Phatr2_48922	1311	3914	5996	6461	7230	4517	2778	2343
Phatr2_8301	350	671	1300	1428	1675	1050	621	510
Phatr2_36106	346	619	966	1085	1173	718	472	350
Phatr2_44742	451	604	1226	1204	1267	784	492	404
Phatr2_9158	472	612	1088	1499	1329	867	548	450
Phatr2_39347	1594	3279	4572	5703	5278	3909	2419	2294
Phatr2_47185	959	1599	3246	4114	3112	2419	1461	1168
Phatr2_40472	1834	2841	5707	7236	5493	4578	2732	2578
Phatr2_49657	1637	1278	3991	5564	3720	2223	1682	1190
Phatr2_24353	24983	17810	43551	58162	47704	30602	21869	14590
Phatr2_34233	222	267	620	773	544	313	221	195
Phatr2_46000	72	79	158	236	193	103	76	72
Phatr2_44054	10038	13863	20105	33622	32128	19527	9699	8759
Phatr2_44194	1943	3637	4970	8134	7470	4156	2112	1865
Phatr2_39317	633	1039	1589	2309	2332	1311	676	526
Phatr2_43956	2415	3912	6846	11043	10842	6199	2987	2269
Phatr2_54229	7422	13423	21890	31258	32758	21136	10312	6764
Phatr2_49227	3795	5990	8674	15396	14032	8633	4464	3298
Phatr2_49764	14266	19372	36170	70464	40828	23386	13664	13539
Phatr2_20779	1108	1572	2160	5549	4260	1666	1194	1195
Phatr2_43824	962	1850	2817	5300	5239	2087	999	857
Phatr2_49680	236	228	322	904	806	316	176	161
Phatr2_49305	5742	5768	9407	21524	18813	9302	4938	3645
Phatr2_50016	1818	2296	3517	6764	6598	3260	1701	1343
Phatr2_47965	2465	2894	4062	8382	7784	4216	2163	1954
Phatr2_21455	5002	5892	9342	18680	18174	10116	5484	5275
Phatr2_37270	841	1241	2045	3651	3625	1868	1088	862
Phatr2_36284	2740	3675	6173	12382	12291	6414	3212	2312
Phatr2_37787	2335	2855	4203	8388	9004	4912	2427	1700
Phatr2_48606	9805	7216	13135	21221	20074	12340	7714	3377
Phatr2_21275	13739	8882	16382	23798	23979	16483	10148	5460
Phatr2_34245	198	325	487	746	535	375	234	104
Phatr2_40462	2938	3370	4669	5892	6377	3759	2498	1078
Phatr2_15016	194	262	366	686	676	360	214	144
Phatr2_13028	226	249	415	758	811	436	254	169
Phatr2_34868	657	636	997	2388	2210	1043	624	451
Phatr2_47205	456	486	616	1505	1540	734	422	304
Phatr2_47045	2622	2850	5713	10836	9957	5758	3175	2095
Phatr2_46458	463	655	1164	1946	2206	1086	561	342
Phatr2_45552	597	696	1266	2039	2107	1137	645	416
Phatr2_12436	2450	1588	5341	6258	5033	3067	1772	1156
Phatr2_47843	9420	6009	12800	18357	17291	9772	6280	3886
Phatr2_2845	1055	1083	1652	2678	2494	1447	803	591
Phatr2_35067	297	230	500	734	809	398	220	162
Phatr2_49304	5484	4894	7419	15908	14288	7772	4781	3616
Phatr2_48333	10347	8351	15263	27044	27481	14232	8876	6100
Phatr2_48083	214	195	316	549	517	277	174	132
Phatr2_6311	5323	4775	7772	8770	8948	6552	3686	2164
Phatr2_44848	4749	4118	7469	8961	9838	6768	3899	2538
Phatr2_43122	5438	4568	8831	15222	14999	9095	4890	3120
Phatr2_33588	750	811	1145	2144	2087	1189	674	502
Phatr2_42459	354	346	744	897	917	627	309	225
Phatr2_10865	8771	8978	15556	21113	24932	16652	8945	5376
Phatr2_45017	4143	3864	13555	25164	27665	12625	4069	1788
Phatr2_37861	4000	5778	16100	34725	33698	15476	5847	2254
Phatr2_47517	823	959	2562	5455	5012	2256	899	362
Phatr2_34754	1771	2588	6748	9207	8482	5620	2152	1246
Phatr2_41098	567	690	1997	3089	3214	1398	572	423
Phatr2_4344	830	1438	2506	6141	7786	2977	1101	858
Phatr2_49115	487	970	2407	4186	4063	1650	636	346
Phatr2_49269	2064	4025	9160	18240	16421	7627	3057	1530
Phatr2_45068	10297	23414	35025	58624	58407	31617	12279	7587
Phatr2_44271	671	1498	2782	3805	4140	1826	772	449
Phatr2_37774	403	784	1565	2138	2045	1068	454	226
Phatr2_50592	3329	7527	15919	24178	23131	11468	4497	1656
Phatr2_48730	30939	62809	104593	139764	142840	91483	38225	14646
Phatr2_49933	2156	3202	6409	14167	15656	7323	2151	1024
Phatr2_49734	3570	14180	25560	47240	41530	17526	5092	3853
Phatr2_35856	792	1764	4142	7982	7242	2535	917	753
Phatr2_49467	3764	8579	14384	34863	33414	13134	4080	2458
Phatr2_50494	1114	3637	5021	10044	10017	3835	1288	883
Phatr2_8538	1175	3820	5633	4914	4114	2919	1208	921
Phatr2_48365	1072	2343	5330	6932	5931	3041	1102	992
Phatr2_43823	780	2149	3488	5809	5548	2359	950	1003
Phatr2_54395	3785	8038	16290	27405	29429	15516	5446	1079
Phatr2_47573	16787	38136	62400	85741	92857	54317	19313	3745
Phatr2_43046	6038	4090	11541	21955	26265	18376	6572	2126
Phatr2_49141	8213	11110	27501	36947	40300	27474	11125	3372
Phatr2_47561	1122	1233	3314	4796	5831	3594	1553	498
Phatr2_47571	43030	83679	113922	140006	153187	105214	47736	10242
Phatr2_47720	49402	101049	141072	187001	177536	133206	65691	22051
Phatr2_4761	1774	2771	7060	7733	6952	4777	2317	950
Phatr2_2819	7632	12991	33037	57453	52982	41841	15688	8715
Phatr2_46095	16306	23853	52888	73384	72592	48394	21716	11177
Phatr2_48125	1071	1464	3492	4889	4998	3185	1263	840
Phatr2_50277	2250	3424	9497	13390	10717	7070	3165	1641
Phatr2_12783	3131	4260	9738	16455	14443	8817	3940	2017
Phatr2_46606	4268	6430	13943	22755	21168	13196	5851	2783
Phatr2_47183	2813	3432	8194	12273	12415	8218	3498	1528
Phatr2_22319	6416	9012	20277	31493	29406	20782	8959	4129
Phatr2_45765	5334	6317	15513	23568	23419	15926	6794	3536
Phatr2_38652	6994	9362	18729	31998	31862	19162	8473	5112
Phatr2_46203	4291	5648	13006	19432	19738	12438	5636	3195
Phatr2_47575	6258	7702	15171	24677	26010	16247	7470	4142
Phatr2_49571	3702	6885	13071	19943	20281	12192	5403	3115
Phatr2_47544	10132	15925	31304	45325	45342	31147	13519	6948
Phatr2_42574	16327	25552	45742	68868	72668	50350	22960	12211
Phatr2_46060	7644	9044	17116	21929	21259	15508	7113	3392
Phatr2_49911	7848	10893	19986	27188	26100	17676	8767	5078
Phatr2_43269	5203	7527	16143	23867	20908	13233	6415	3558
Phatr2_35463	4871	6920	13616	18719	16865	11897	5480	2920
Phatr2_47557	2645	3808	7200	10733	10693	5988	2723	1622
Phatr2_10628	6433	9599	18538	27837	27216	16630	6812	5044
Phatr2_43546	7260	11544	22354	30703	29660	20729	9381	5820
Phatr2_50208	3592	4111	8743	12622	11348	6821	3478	2333
Phatr2_34026	5087	5860	13314	20154	17354	11731	5148	3552
Phatr2_44511	1215	1406	3405	4812	4383	3008	1312	907
Phatr2_50365	1423	1572	2569	6572	7498	3530	1664	945
Phatr2_43221	1911	1832	4932	10286	9801	4616	2089	982
Phatr2_49194	277	284	870	1583	1519	759	336	177
Phatr2_45547	1324	1646	2836	5149	5048	2393	1183	591
Phatr2_46659	1783	1410	2317	5110	5878	2578	1251	775
Phatr2_48565	1200	1467	3866	5430	4811	3528	1594	1276
Phatr2_45877	1100	1517	3805	5339	4610	3183	1460	1362
Phatr2_32962	12421	20071	40781	51776	42138	39098	16765	11811
Phatr2_33858	2435	3123	7612	8976	8417	6953	3057	2466
Phatr2_39093	1040	2108	5041	6854	7798	4637	1999	1624
Phatr2_18489	3454	5558	12116	16723	17404	11607	4672	5571
Phatr2_46377	1130	3850	11516	13226	9686	6066	2576	2008
Phatr2_37793	711	2660	4735	5961	5089	3081	1428	1321
