# LEMpy target file for Ophio5|756, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:26:46 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_act(Ophio5|997)	461.8998051227931	0.000993829	1.0	0.025	0.0	0.014086284591254388	11.952369894571513	100.0	10.0	[1, 1, 3.2997275832922095, 71.19875320878742, 3225244.2131304755]	757727554.3710895	3.0	2.9949999998279964e-05	1.7930607109999812
tf_act(Ophio5|512)	499.68605495022035	0.000418379	1.0	0.025	0.0	0.01977244855972931	4.87684255866169	66.25584941662983	10.0	[1, 1.8043747825170782, 6.891273179847238, 76.08653522808243, 3225289.0520841116]	3051424757.817774	2.0	3.166199999782293e-05	2.0574220459999992
tf_act(Ophio5|3760)	534.5901934696386	0.000242573	1.0	0.025	0.0	0.01045847206292677	9.81810309248737	100.0	10.0	[1, 1, 2.1010771508686497, 72.14572094178295, 3225243.5024074637]	488894426.7191819	3.0	3.5580999991680073e-05	1.5774241340000117
tf_rep(Ophio5|3760)	548.1611011155871	0.00020212	1.0	0.025	0.0	0.05168063273900922	5.013005903143382	20.962514097783004	10.0	[1, 1, 6.832483140004964, 71.32596915931828, 3225563.0564170606]	1571924874.8090527	2.0	3.0417999994369893e-05	2.092783959999963
tf_act(Ophio5|8584)	549.0237844708371	0.0001552	1.0	0.025	0.0	0.007872516451724095	8.541043098640557	100.0	10.0	[1, 1, 2.7903936412044574, 71.38053804738608, 3225241.8444942646]	642403023.8388735	3.0	2.8447000005371592e-05	1.7009235269999863
tf_rep(Ophio5|84)	543.1540958813711	0.000134857	1.0	0.025	0.0	0.05985884160304394	4.495404218996154	68.48218061280267	10.0	[1, 2.0258867801292846, 9.018122041022156, 74.23740781489781, 3225794.540261697]	4375128169.850675	2.0	5.0133999991430755e-05	2.1938703000000146
tf_act(Ophio5|3300)	613.8458233174415	0.0000851435	1.0	0.025	0.0	0.007481612094339414	1.8559925091266865	82.49069171424576	10.0	[1, 1, 2.2031570872279054, 81.617909228868, 3225273.661695877]	579959276.4441683	2.0	2.9457000010779666e-05	1.7311658319999879
tf_act(Ophio5|1654)	635.4880731217071	0.0000588421	1.0	0.025	0.0	0.001439235191193854	0.0	96.60442243093347	9.379194420631435	[1, 1, 2.224257556022725, 71.20262059342961, 3225256.837403166]	510793494.2365061	2.0	2.8896999992866768e-05	1.3590134510000098
tf_act(Ophio5|6920)	588.2178210120476	0.0000508554	1.0	0.025	0.0	0.007886554782292322	6.887930560831834	100.0	10.0	[1, 1.126026068445261, 4.454214398004044, 71.46673053490693, 3225243.5685330764]	1156074959.8445053	3.0	4.1094000010843956e-05	1.821771885000004
tf_act(Ophio5|8604)	635.4880731217071	0.0000484372	1.0	0.025	0.0	0.0014392348751263058	0.0	99.51243867792411	9.949457166371118	[1, 1, 3.1983835854111593, 73.07512122746697, 3225247.3201834494]	753812119.2949078	2.0	2.9571999988320385e-05	1.2395175899999913
tf_rep(Ophio5|2137)	635.4880731217071	0.0000438821	1.0	0.025	0.0	0.0014392351913313673	0.0	0.001	7.1425149816485325	[1, 1, 1, 71.19089897102496, 3225239.2354202867]	229607680.56619143	3.0	2.8295000021216765e-05	1.180472903000009
tf_rep(Ophio5|2056)	635.4880731217071	0.0000438821	1.0	0.025	0.0	0.0014392351913313673	0.0	0.001	9.887113915896736	[1, 1, 1, 71.19089897040021, 3225239.2354202867]	229607680.56417644	3.0	2.5910000005069378e-05	1.1904066660000012
tf_rep(Ophio5|512)	635.4880731217071	0.0000438821	1.0	0.025	0.0	0.0014392351913313673	0.0	0.001	6.763820499009832	[1, 1, 1, 71.19089897105323, 3225239.2354202867]	229607680.5662826	3.0	3.3949999988180934e-05	1.174541115000011
tf_rep(Ophio5|4218)	635.4880731217071	0.0000438821	1.0	0.025	0.0	0.0014392351913313673	0.0	0.001	6.972202177484623	[1, 1, 1, 71.19089897038386, 3225239.2354202853]	229607680.5641236	3.0	2.9124000008096118e-05	1.2483564890000025
tf_rep(Ophio5|8584)	635.4880731217071	0.0000438821	1.0	0.025	0.0	0.0014392351913313673	0.0	0.001	7.369303856304759	[1, 1, 1, 71.19089896960193, 3225239.2354202867]	229607680.56160182	3.0	2.8889000020626554e-05	1.2669325739999522
tf_rep(Ophio5|1654)	635.4880731217071	0.0000438821	1.0	0.025	0.0	0.0014392351913313673	0.0	0.001	9.887113915896736	[1, 1, 1, 71.19089897040021, 3225239.2354202867]	229607680.56417644	3.0	2.4444000018775114e-05	1.1522867369999972
tf_rep(Ophio5|756)	635.4880731217071	0.0000438821	1.0	0.025	0.0	0.0014392351913313673	0.0	0.001	9.887113915896736	[1, 1, 1, 71.19089897040021, 3225239.2354202867]	229607680.56417644	3.0	2.4319999994304453e-05	1.0758817880000038
tf_rep(Ophio5|997)	635.4880731217071	0.0000438821	1.0	0.025	0.0	0.0014392351913313673	0.0	0.001	9.044059112598385	[1, 1, 1, 71.19089897097841, 3225239.2354202857]	229607680.5660412	3.0	3.0154000000948145e-05	1.311787670000001
tf_rep(Ophio5|3300)	635.4880731217071	0.0000438821	1.0	0.025	0.0	0.0014392351913313673	0.0	0.001	6.798801801972883	[1, 1, 1, 71.19089897014044, 3225239.2354202853]	229607680.56333852	3.0	2.9347000008783652e-05	1.203327704000003
tf_act(Ophio5|392)	635.4880731217071	0.0000426552	1.0	0.025	0.0	0.0014392351913251492	0.0	94.34285043904312	9.889057936419615	[1, 1, 4.201584786782079, 71.72981412616546, 3225254.570671812]	972023661.1546016	2.0	2.9627000003529247e-05	1.1772056280000243
tf_act(Ophio5|8321)	635.4880731217071	0.0000390403	1.0	0.025	0.0	0.0014392348314312426	0.0	99.11578064018906	9.725789737009931	[1, 1, 4.878578171890691, 73.7459566840858, 3225255.2416544175]	1160367541.5769992	2.0	2.9127999994216225e-05	1.241749010999996
tf_act(Ophio5|5850)	622.8978730567818	0.0000280132	1.0	0.025	0.0	0.005932414930071215	3.592768559724731	100.0	10.0	[1, 1, 4.0356925192302775, 71.50610781388085, 3225245.2478125314]	930730515.43329	3.0	2.8525999994144513e-05	1.8536906969999905
tf_rep(Ophio5|5850)	635.4880731217071	0.0000262937	1.0	0.025	0.0	0.0014392351896101272	0.0	0.001	8.939587971223357	[1, 1, 2.7430617058568236, 72.28604073876777, 3225272.9890441764]	639523481.1065209	3.0	2.6429999991250952e-05	1.2539750710000135
tf_act(Ophio5|84)	635.4880731217071	0.0000250525	1.0	0.025	0.0	0.0014392353252362382	0.0	99.61164959059421	10.0	[1, 1, 2.962529380930843, 73.727994451563, 3225253.94710544]	704464320.4450912	3.0	3.0060000000275977e-05	1.203545523999992
tf_act(Ophio5|6835)	635.4880731217071	0.0000184826	1.0	0.025	0.0	0.0014392351919834357	0.0	90.06274107789802	1.0	[1, 1, 5.478523998866309, 73.24737688374034, 3225359.7141154474]	1294296575.3422945	3.0	2.919199999951161e-05	1.3644868209999572
tf_rep(Ophio5|6835)	547.8993709846914	0.0000172139	1.0	0.025	0.0	0.008040175005161666	100.0	8.264879963191401	10.0	[1, 1, 67.15903872294815, 252.92509380435774, 3225444.0176448193]	54788057069.6767	3.0	2.961199999163e-05	1.9015215690000105
tf_act(Ophio5|1479)	635.4880731217071	0.0000139118	1.0	0.025	0.0	0.0014392351937276542	0.0	95.51405057459563	1.0	[1, 1, 9.91155500883848, 71.46264876945841, 3225304.7954197126]	2284502655.7141633	3.0	2.952099998765334e-05	1.3593308709999974
tf_rep(Ophio5|2237)	544.021886876542	0.0000126648	1.0	0.025	0.0	0.007435358800204597	100.0	5.6865388130436765	10.0	[1, 1, 69.47733360993314, 533.173654525273, 3225576.588798984]	119486594330.49515	3.0	2.807300000995383e-05	1.8066536439999936
tf_rep(Ophio5|491)	543.4280731047318	0.00000665081	1.0	0.025	0.0	0.007412741857073541	100.0	2.926433900962171	10.0	[1, 1, 69.70177230831554, 1976.3031431492725, 3226474.6465982413]	444452792489.6086	3.0	2.8329000002713656e-05	1.780095010000025
tf_rep(Ophio5|1479)	544.7547748273706	0.0000057815	1.0	0.025	0.0	0.00796134745153203	100.0	2.5712842796220468	10.0	[1, 1, 68.53428468438199, 2512.251901133118, 3227157.361814941]	555637067651.784	3.0	2.7984999974250968e-05	1.9762258000000088
null_model	635.4880731217071				0.0	0.0014392349970877617								
