# LEMpy target file for Ophio5|392, replicate 0 
# Run configuration file:  ../results/Okimflemingiae_DD_RPKM__20251111121609_lempy/lempy_20251111121609_config.txt 
# Time series data file:   ../tmp/tmp_20251111121609.tsv 
# Computed on:  2025-11-11 12:25:55 
 
model	loss	pld	inv_temp	prior	rhs_param_0	rhs_param_1	rhs_param_2	rhs_param_3	rhs_param_4	hess_eigs	hess_det	bnd_params	pld_time	opt_time
tf_rep(Ophio5|5850)	558.6966868245456	0.0220329	1.0	0.025	0.0	0.03208211616050249	9.322987741264415	4.647172587631532	10.0	[1, 4.872368210371337, 53.51119290166591, 97.57528705016428, 3542476.0825814717]	90122140454.80775	2.0	2.960100002269428e-05	1.8931519300000161
tf_rep(Ophio5|84)	557.7685672584856	0.0131496	1.0	0.025	0.0	0.032254038966942546	100.0	5.318566354983345	4.444455859536026	[1, 3.832587190586901, 33.4796556913812, 578.5459965387314, 3544860.5339003634]	263154058765.43488	2.0	3.834500000721164e-05	1.7572754100000054
tf_rep(Ophio5|997)	572.9645151706139	0.00710332	1.0	0.025	0.0	0.027811209071071735	22.77057288617441	2.7519180553572506	10.0	[1, 1, 38.227750465383934, 3503.9112490411408, 3553199.4095938187]	475939139508.9402	2.0	3.444800000806936e-05	1.9436408749999998
tf_rep(Ophio5|8604)	558.6967652116807	0.00596615	1.0	0.025	0.0	0.03208205277349889	9.419742993880268	1.232472009206204	10.0	[1, 4.940670168431678, 53.58847996175384, 1310.0559114883647, 3543531.918908775]	1229089421285.0435	2.0	3.0202000004919682e-05	1.9925880129999882
tf_rep(Ophio5|512)	563.787673193319	0.00481532	1.0	0.025	0.0	0.033622038105463374	100.0	6.133975003065739	10.0	[1, 2.015348567809082, 33.33494321700794, 1595.440887721501, 3549803.8331609755]	380482741929.8378	3.0	4.8333999984606635e-05	2.1457949999999926
tf_act(Ophio5|8321)	737.1854244563533	0.00384793	1.0	0.025	0.3	0.05025818539542625	6.593550598757994	75.86795823517404	10.0	[1, 2.1477461517324636, 6.350243808208638, 54.1841109795689, 3542516.9673812976]	2617925240.9398456	2.0	2.9834000002892935e-05	2.142669081000008
tf_rep(Ophio5|8321)	730.9146886970622	0.00292371	1.0	0.025	0.0	0.026532687858886846	5.665695497564971	9.010956513254795	10.0	[1, 3.9435325519337128, 7.157089357128094, 57.16562994876219, 3542445.418422029]	5715576350.888656	2.0	3.378099998485595e-05	2.1840763939999874
tf_rep(Ophio5|2237)	918.0859699567205	0.0024928	1.0	0.025	0.06566806338288929	0.0048071007599463636	3.2024870010273014	0.21584256319912454	9.091686294441859	[1, 1, 1, 51.86452851203285, 3542382.107230969]	183723977.8009956	0.0	3.9568999994799015e-05	1.0147577060000117
tf_rep(Ophio5|1479)	918.0859699566425	0.0024928	1.0	0.025	0.06566846822046664	0.004807097279915841	1.119464247595798	0.11952045601120315	9.955749151132526	[1, 1, 1, 51.864528512145625, 3542382.107230969]	183723977.8013951	0.0	3.229399999327143e-05	1.0601490180000042
tf_rep(Ophio5|6835)	918.0859699568147	0.0012464	1.0	0.025	0.06566595659536985	0.0048070387548739095	2.6309531791566507	0.001	9.932325636053166	[1, 1, 1, 51.864528512203606, 3542382.107230969]	183723977.80160046	1.0	3.1442999983255504e-05	0.95226972399999
tf_act(Ophio5|8604)	817.0423292729478	0.00101834	1.0	0.025	0.3	0.03486459675263874	4.4294371439627245	71.0672153194615	10.0	[1, 1.3056809006630425, 8.514776972639297, 54.05063528962523, 3542494.3743124744]	2128728626.2837071	2.0	4.929799999331408e-05	2.0741228130000025
tf_act(Ophio5|2056)	918.0859699567796	0.0009739	1.0	0.025	0.06566886561766709	0.00480710143122617	0.0	99.0129577047429	8.928222640940755	[1, 1, 1.5661610016180292, 54.23990025914363, 3542387.098703259]	300920174.7269422	1.0	2.9173000001492255e-05	1.1496318920000022
tf_act(Ophio5|84)	918.085969956663	0.000962932	1.0	0.025	0.0656676718430429	0.00480707863658743	0.0	98.94286858572546	9.832073636411055	[1, 1, 1.6712293683288715, 51.99412920479278, 3542401.8919495423]	307813879.8823649	1.0	2.9517000001533233e-05	1.244194646000011
tf_act(Ophio5|4218)	918.0859699566527	0.000956504	1.0	0.025	0.06566792544921365	0.004807084581839849	0.0	98.32556571041381	9.576042026382732	[1, 1, 1.619170006652296, 54.38983001155087, 3542387.428326683]	311965242.40616953	1.0	3.2568999984050606e-05	1.2090324539999813
tf_act(Ophio5|392)	868.8874703912514	0.000845911	1.0	0.025	0.3	0.04745194052812972	5.1347136625798955	60.66114305532344	10.0	[1, 1, 2.7390690686519408, 53.30028961086558, 3542570.734955012]	517191147.92372286	2.0	3.4098999975640254e-05	2.0371879349999915
tf_act(Ophio5|2237)	918.085969956639	0.000813346	1.0	0.025	0.06566948839976983	0.0048071288069680435	0.0	93.99379962297795	9.087553574281923	[1, 1, 2.1746195828315233, 56.00792093181989, 3542390.814772504]	431448754.1368499	1.0	3.174500000113767e-05	1.1953602200000262
tf_act(Ophio5|512)	918.0859699566576	0.000726311	1.0	0.025	0.06566781569719349	0.0048070819728703255	0.0	98.88761591510125	9.192752935418195	[1, 1, 2.943894733385589, 51.88204173947841, 3542384.310464903]	541047022.0981336	1.0	3.7482999999838285e-05	1.356018344000006
tf_act(Ophio5|5850)	910.3742346241394	0.00063707	1.0	0.025	0.14323730969560836	0.02069251503051969	1.8811625551269342	67.1712902608012	10.0	[1, 1, 4.925061360045318, 52.01639223494777, 3542581.3420889513]	907552387.4821765	1.0	3.3049000023765984e-05	2.1282316249999838
tf_act(Ophio5|6920)	918.0859699566346	0.000599017	1.0	0.025	0.06566738505814669	0.004807077542936249	0.0	92.93910656157394	8.478974753237289	[1, 1, 4.329232115084229, 51.867294701041445, 3542391.178857848]	795428203.70647	1.0	4.4710999986818933e-05	1.3149648039999988
tf_act(Ophio5|8584)	918.0859699567081	0.000597802	1.0	0.025	0.06567047212090928	0.0048071464435467835	0.0	92.82943977966386	2.5898046341778422	[1, 1, 4.339565953827082, 51.953887223466694, 3542430.757410347]	798666945.4320102	1.0	3.274499999861291e-05	1.2978450760000158
tf_act(Ophio5|3300)	918.0859699566076	0.000587291	1.0	0.025	0.06566819677839365	0.004807097489512304	0.0	88.0492895050721	8.501724736620037	[1, 1, 4.5039130358285595, 51.866209430695946, 3542409.706166481]	827510084.1011485	1.0	3.0087999988381853e-05	1.273718322999997
tf_act(Ophio5|997)	918.0859699566732	0.000580423	1.0	0.025	0.06566747033600676	0.004807083943611534	0.0	53.22310268995679	1.0	[1, 1, 1, 59.786596739818535, 3542632.6731352233]	211801951.02604097	2.0	3.4701999993558275e-05	1.292415300999977
tf_rep(Ophio5|491)	918.0794905080928	0.000557639	1.0	0.025	0.07700329992476757	0.0055719852631991905	0.05228351738540494	11.974907215635472	10.0	[1, 1, 4.750839260372038, 54.54580947927687, 3542707.307564466]	918051408.2746506	1.0	3.31999999900745e-05	1.271147108000008
tf_rep(Ophio5|392)	916.6246485790351	0.000542581	1.0	0.025	0.0	0.005132435784936057	3.1769252564999735	7.461122314547972	10.0	[1, 1, 1.297197751043343, 55.35297978811994, 3542399.8972341744]	254357635.21440122	2.0	2.946299997574897e-05	1.2859218319999854
tf_act(Ophio5|3760)	918.0859699566186	0.000380022	1.0	0.025	0.06566804006319349	0.004807094839277836	0.0	92.33335621465363	1.1402624992644166	[1, 1, 10.663125227665175, 52.32038432158409, 3542482.3285094793]	1976346675.4528172	1.0	4.219699999907789e-05	1.3659045619999972
tf_rep(Ophio5|2137)	886.2505621295304	0.000344785	1.0	0.025	0.3	0.038285084819491895	5.601410242200029	9.379168702376628	10.0	[1, 1, 8.210009969561648, 59.55624074714566, 3543070.806488508]	1732410442.5466642	2.0	3.682300001628391e-05	2.1325440409999885
tf_rep(Ophio5|3760)	752.6906513882178	0.000326285	1.0	0.025	0.0	0.024110118040322058	5.123961077722061	3.730397212339928	10.0	[1, 8.13616278759524, 53.98718412980618, 132.58051889846308, 3542464.083219826]	206298217498.94547	2.0	4.455299998085138e-05	2.1796864810000045
tf_rep(Ophio5|1654)	915.6868816830793	0.00017018	1.0	0.025	0.23569658481350045	0.012548677451601297	100.0	6.346403198433447	10.0	[1, 1, 13.161232683000769, 57.20125553744309, 3542519.623730345]	2666947051.058699	2.0	3.1032999999069943e-05	2.1386840300000074
tf_rep(Ophio5|756)	899.1297588507708	0.00014721	1.0	0.025	0.3	0.01970356760537769	68.13296419426409	9.580926255028093	10.0	[1, 1, 23.950473654733, 72.7796300319455, 3542742.2544732518]	6175377447.25513	2.0	2.8697000004740403e-05	1.664774792000003
tf_rep(Ophio5|6920)	882.4413246534822	0.000104079	1.0	0.025	0.0	0.012434748681214495	1.0422594860320893	6.034537398514392	10.0	[1, 3.5340152001613028, 15.05789271671077, 114.62810081812876, 3542655.7940456034]	21609895504.539734	2.0	0.0001821029999860002	2.1422915939999996
null_model	918.085969957252				0.06566368957540686	0.004806985907784115								
